1081,1061: 1.8901, 272.0, 2166, 2616, 0.021393
10104,10569: 2.2590, 599.0, 218, 269, 0.001331
1088,1089: 0.6670, 79.0, 17786, 19934, 0.133719
1074,1068: 1.7826, 235.0, 572, 696, 0.008801
10084,582: 2.7032, 627.0, 200, 206, 0.001592
10595,10605: 0.5709, 203.0, 848, 1122, 0.006604
10076,145: 12.8069, 538.0, 2946, 3526, 0.008454
10027,10236: 9.6201, 469.0, 198, 237, 0.001362
584,1087: 11.6370, 2906.0, 123, 136, 0.001441
10457,10593: 3.1739, 309.0, 149, 159, 0.001219
1096,10098: 4.9057, 932.0, 386, 454, 0.002922
234,128: 26.8539, 227.0, 31212, 41434, 0.055669
10211,68: 12.9978, 735.0, 2737, 3139, 0.015675
10002,10014: 6.6834, 1049.0, 249, 306, 0.001740
2,572: 12.2994, 1523.0, 114, 114, 0.000574
581,10215: 9.6553, 556.0, 328, 382, 0.002088
104,247: 7.3353, 1388.0, 122, 129, 0.000553
10608,72: 0.4242, 66.0, 48298, 51745, 0.287068
124,95: 4.1445, 1051.0, 102, 102, 0.001079
10082,10455: 6.0030, 429.0, 314, 367, 0.002971
88,88: 0.0000, 97.0, 6569, 7546, 0.152233
10070,10058: 1.9459, 864.0, 450, 527, 0.002688
234,1029: 10.0036, 998.0, 518, 595, 0.001276
1302,10091: 4.7375, 735.0, 142, 180, 0.000590
10088,10595: 3.3592, 432.0, 1374, 1663, 0.005710
10217,1073: 13.2454, 815.0, 229, 268, 0.001555
110,111: 0.5480, 104.0, 23169, 28682, 0.227410
10096,1303: 7.9977, 1684.0, 258, 295, 0.002279
1107,1028: 4.4177, 936.0, 150, 167, 0.000954
10095,10216: 21.6401, 786.0, 511, 581, 0.005277
267,10450: 18.6549, 459.0, 404, 404, 0.005414
107,240: 8.8224, 911.0, 1074, 1226, 0.004679
10004,10612: 13.6865, 2211.0, 146, 172, 0.002194
1111,10004: 6.4624, 751.0, 2295, 2667, 0.010369
582,156: 4.6304, 2942.0, 312, 312, 0.001917
10449,73: 2.3249, 897.0, 195, 233, 0.000918
238,577: 11.8459, 107.0, 364, 448, 0.002352
88,1115: 8.7501, 537.0, 197, 220, 0.000513
10072,131: 9.1168, 296.0, 1241, 1503, 0.005585
1097,579: 13.9489, 1485.0, 119, 145, 0.000584
1073,10568: 3.9761, 512.0, 232, 309, 0.001225
10593,10105: 2.3389, 464.0, 163, 219, 0.001391
584,584: 0.0000, 463.0, 1096, 1197, 0.021042
87,1042: 0.7207, 108.0, 13706, 15653, 0.095918
94,91: 1.5142, 556.0, 263, 325, 0.001530
10598,232: 7.2310, 890.0, 168, 203, 0.000729
1050,1050: 0.0000, 531.0, 333, 401, 0.016435
1025,1028: 0.1415, 29.0, 32473, 36582, 0.156389
10211,10235: 9.2513, 628.0, 293, 336, 0.001932
10453,263: 18.1148, 1745.0, 147, 152, 0.001363
1103,275: 3.3396, 613.0, 511, 620, 0.001782
146,10612: 5.7744, 805.0, 159, 175, 0.001465
78,1039: 1.2225, 257.0, 3245, 4723, 0.036749
68,10218: 11.7119, 397.0, 836, 1055, 0.004974
10096,1085: 4.1979, 854.0, 232, 232, 0.002816
234,10069: 12.1796, 1076.0, 865, 970, 0.001659
10229,1103: 8.6626, 415.0, 253, 325, 0.001172
1072,1075: 0.6299, 100.0, 1950, 2600, 0.068005
254,103: 6.4716, 616.0, 146, 165, 0.000898
10233,78: 9.7078, 677.0, 1265, 1539, 0.007894
57,68: 2.8533, 652.0, 142, 163, 0.001701
10232,129: 2.6494, 724.0, 312, 354, 0.000808
1079,10236: 9.2588, 260.0, 934, 1114, 0.007209
1301,10091: 5.4895, 780.0, 279, 347, 0.001269
136,2: 8.2499, 467.0, 6296, 7959, 0.012909
10224,1055: 5.5630, 233.0, 347, 493, 0.002006
68,10077: 1.6151, 616.0, 242, 288, 0.001676
259,122: 7.1603, 1007.0, 139, 166, 0.000613
101,1082: 2.4271, 354.0, 220, 261, 0.001706
10231,10449: 9.8529, 653.0, 402, 499, 0.004183
10004,1079: 10.2315, 782.0, 137, 166, 0.002173
1051,10238: 11.9206, 874.0, 193, 212, 0.002272
128,56: 13.5048, 142.0, 36106, 38883, 0.071905
1029,1074: 1.1232, 156.0, 1909, 2395, 0.032318
10069,10229: 9.2022, 614.0, 161, 205, 0.000810
267,1097: 1.4729, 269.0, 830, 1057, 0.011547
10224,69: 5.7533, 832.0, 179, 207, 0.000714
10218,10007: 23.9156, 1184.0, 155, 186, 0.000892
129,10077: 7.5690, 340.0, 302, 356, 0.000758
10615,10616: 1.8073, 288.0, 6798, 8478, 0.067424
1043,10106: 1.4320, 236.0, 452, 642, 0.007592
10620,10087: 0.8593, 648.0, 210, 235, 0.001976
263,10013: 25.6647, 1898.0, 373, 406, 0.003464
10453,10616: 4.2738, 946.0, 221, 259, 0.001424
10065,1042: 3.0878, 499.0, 480, 580, 0.006683
10088,10232: 10.6063, 763.0, 141, 173, 0.000818
10108,1031: 0.3092, 41.0, 7233, 9900, 0.056199
10068,65: 1.9656, 628.0, 261, 324, 0.002813
71,10206: 19.1860, 1164.0, 163, 163, 0.001989
1037,10072: 1.1486, 361.0, 2260, 2990, 0.018621
1046,1043: 1.2250, 163.0, 7464, 8762, 0.049827
10066,83: 2.7299, 292.0, 359, 414, 0.003698
10218,257: 9.4640, 469.0, 229, 272, 0.001286
571,573: 1.9745, 189.0, 626, 719, 0.006846
59,257: 0.7125, 144.0, 325, 429, 0.002149
1074,10233: 8.8561, 472.0, 280, 345, 0.001802
10454,10460: 2.8883, 654.0, 307, 328, 0.001851
10619,10597: 2.0173, 456.0, 161, 213, 0.002796
1080,10085: 4.3370, 721.0, 114, 124, 0.000720
238,268: 15.0079, 476.0, 844, 844, 0.012654
2,1068: 6.6019, 907.0, 110, 116, 0.000233
232,67: 4.3224, 643.0, 205, 233, 0.000990
10070,10085: 2.1414, 822.0, 688, 827, 0.004063
10211,1075: 17.4495, 705.0, 242, 266, 0.001573
10450,574: 15.6176, 882.0, 1118, 1234, 0.010362
151,10230: 7.9539, 507.0, 865, 925, 0.005856
238,1059: 9.0978, 444.0, 365, 460, 0.002011
10568,10230: 6.2481, 620.0, 408, 429, 0.002208
10108,2: 0.8419, 145.0, 9993, 12996, 0.021078
10230,10206: 8.0711, 948.0, 1137, 1340, 0.005879
1068,1073: 0.5473, 39.0, 3985, 4811, 0.085400
10231,234: 19.6324, 1102.0, 430, 467, 0.000986
10085,1030: 0.2686, 354.0, 763, 998, 0.010964
1080,10232: 9.7894, 311.0, 237, 276, 0.002225
1114,11: 0.1766, 267.0, 7243, 8028, 0.060968
10237,2: 4.4486, 59.0, 535, 671, 0.001036
10109,10065: 2.6801, 494.0, 730, 837, 0.004112
10056,142: 6.9278, 417.0, 1736, 2188, 0.007462
10099,97: 1.9324, 506.0, 246, 317, 0.000984
1069,10033: 3.1722, 405.0, 181, 213, 0.003272
103,10066: 2.6281, 1375.0, 510, 551, 0.003947
10056,10064: 1.7447, 580.0, 346, 440, 0.001534
1034,10618: 1.7795, 218.0, 361, 420, 0.004955
10238,1042: 9.6871, 600.0, 189, 219, 0.002504
10573,275: 2.4663, 57.0, 360, 374, 0.000919
10078,97: 2.4638, 745.0, 240, 260, 0.000933
124,10206: 0.0125, 1429.0, 115, 132, 0.000646
1039,10602: 4.9808, 955.0, 113, 127, 0.000605
245,277: 19.4134, 2046.0, 112, 125, 0.000564
10014,246: 11.7786, 985.0, 273, 332, 0.001706
131,2: 7.3826, 524.0, 1415, 1931, 0.003658
10568,128: 12.6553, 279.0, 2747, 2972, 0.010643
128,10219: 7.7151, 47.0, 16011, 20012, 0.038735
1080,266: 5.3670, 778.0, 144, 176, 0.003513
10084,92: 1.9648, 294.0, 411, 496, 0.002876
130,73: 18.2345, 312.0, 2800, 3200, 0.010252
1077,1080: 0.6336, 95.0, 2071, 2965, 0.040326
10223,10233: 3.0087, 497.0, 114, 133, 0.001053
10231,10076: 9.4772, 391.0, 2434, 2996, 0.011857
1079,2: 5.7955, 595.0, 1376, 1509, 0.002833
101,104: 1.6893, 470.0, 422, 501, 0.006128
63,10231: 7.0978, 597.0, 112, 116, 0.001071
10206,10004: 7.1341, 874.0, 666, 816, 0.003722
56,69: 2.1281, 724.0, 999, 1149, 0.007402
1035,10618: 1.4303, 159.0, 926, 1081, 0.021754
10071,10453: 6.9469, 2636.0, 241, 244, 0.002784
106,10090: 2.4896, 1335.0, 251, 288, 0.002904
2,10455: 6.2385, 62.0, 12137, 14237, 0.022179
1,10211: 15.6348, 530.0, 585, 736, 0.002103
1035,10073: 4.2817, 1109.0, 148, 167, 0.001591
11,2: 7.5148, 2089.0, 223, 308, 0.000598
9,1114: 0.4191, 11.0, 998, 1222, 0.011525
106,94: 2.0512, 419.0, 324, 407, 0.003198
10068,128: 13.5138, 700.0, 198, 234, 0.000602
1075,1075: 0.0000, 152.0, 1091, 1242, 0.045572
131,1031: 7.4164, 675.0, 303, 358, 0.001391
1121,101: 1.8342, 540.0, 121, 121, 0.002247
68,64: 2.5646, 765.0, 641, 760, 0.005665
10082,144: 9.9151, 690.0, 147, 174, 0.001424
85,121: 5.9646, 744.0, 340, 391, 0.007313
1077,5: 5.6961, 760.0, 294, 371, 0.001531
10223,10453: 9.7268, 970.0, 150, 162, 0.001649
576,97: 5.4414, 1760.0, 249, 254, 0.000969
10057,10095: 15.9169, 1586.0, 188, 233, 0.001201
10225,59: 11.2755, 310.0, 473, 579, 0.002768
234,124: 19.5756, 964.0, 575, 679, 0.001312
275,579: 6.8754, 740.0, 243, 298, 0.001086
10109,1070: 14.4278, 1107.0, 118, 148, 0.000643
266,10211: 16.1356, 1069.0, 162, 191, 0.001250
120,234: 20.0683, 1010.0, 1533, 1986, 0.002625
124,10094: 9.2016, 1769.0, 359, 362, 0.003105
1055,92: 0.4292, 39.0, 30866, 35980, 0.193062
116,572: 6.6313, 1741.0, 108, 120, 0.001148
104,107: 0.9411, 307.0, 2516, 3319, 0.048461
10108,10058: 2.2478, 465.0, 1210, 1480, 0.007684
116,10096: 10.8629, 1882.0, 123, 127, 0.001476
97,10066: 1.4034, 255.0, 9844, 13362, 0.031515
10615,1075: 2.3316, 714.0, 102, 119, 0.001016
131,10233: 2.0760, 894.0, 326, 393, 0.001606
112,240: 9.0730, 536.0, 5182, 6564, 0.020354
1027,1040: 3.7987, 798.0, 484, 562, 0.006180
1,582: 7.4444, 2028.0, 307, 326, 0.001224
97,110: 4.3204, 824.0, 1605, 1907, 0.005872
10058,10104: 3.0667, 817.0, 100, 123, 0.000531
10233,579: 1.5928, 1399.0, 262, 272, 0.001020
234,227: 25.3905, 405.0, 1925, 2302, 0.003012
263,10056: 9.0435, 882.0, 1061, 1380, 0.006648
59,579: 2.9842, 439.0, 200, 257, 0.000692
10006,10006: 0.0000, 333.0, 975, 1094, 0.017735
121,10062: 1.0603, 246.0, 1041, 1477, 0.011786
119,86: 0.6908, 84.0, 305, 381, 0.003938
247,92: 6.2065, 651.0, 1164, 1499, 0.005471
1081,9: 1.3026, 280.0, 170, 220, 0.002390
10108,10592: 0.4703, 114.0, 5469, 6805, 0.034958
1070,1069: 0.5333, 165.0, 1182, 1517, 0.019865
268,267: 6.2230, 1487.0, 138, 138, 0.003474
131,10082: 7.8630, 505.0, 2168, 2466, 0.008755
2,234: 11.3305, 1322.0, 333, 349, 0.001248
1061,254: 6.1224, 735.0, 161, 178, 0.001243
10058,10223: 9.9480, 466.0, 916, 1088, 0.005469
68,66: 1.5127, 330.0, 209, 262, 0.002263
111,93: 3.6917, 1270.0, 444, 488, 0.002298
1030,10108: 1.5065, 334.0, 101, 127, 0.000701
10458,10221: 13.0401, 464.0, 134, 158, 0.000735
143,266: 10.2994, 356.0, 1235, 1722, 0.009229
97,520: 5.1828, 749.0, 123, 123, 0.000382
10223,202: 9.4559, 710.0, 401, 507, 0.003037
1077,266: 5.4423, 517.0, 244, 290, 0.004238
151,10077: 4.3921, 1076.0, 1134, 1203, 0.007461
1078,10449: 2.7736, 387.0, 429, 510, 0.006380
2,97: 5.1224, 808.0, 121, 145, 0.000485
10223,10612: 14.7965, 601.0, 351, 421, 0.002297
247,10079: 8.1696, 1417.0, 157, 180, 0.000774
10615,10221: 15.9002, 328.0, 1254, 1657, 0.007892
72,10597: 3.7966, 328.0, 4404, 5006, 0.032283
10612,10616: 1.2759, 342.0, 1523, 1971, 0.019203
56,10229: 8.0812, 192.0, 1007, 1422, 0.005043
95,97: 2.1919, 590.0, 17420, 20013, 0.046578
10449,1074: 2.4326, 139.0, 1874, 2393, 0.027718
10068,10070: 1.5995, 308.0, 4920, 5850, 0.021082
10453,10234: 7.7063, 990.0, 234, 284, 0.001402
112,1084: 0.9594, 134.0, 6825, 8108, 0.055304
116,232: 12.5796, 1570.0, 151, 170, 0.000814
93,10215: 16.1831, 991.0, 172, 181, 0.000956
10077,10085: 2.7774, 1286.0, 119, 125, 0.001176
10615,10086: 1.7264, 97.0, 31117, 36323, 0.185276
10092,99: 1.3590, 315.0, 3036, 3623, 0.017708
246,1049: 10.4953, 608.0, 497, 578, 0.002405
590,590: 0.0000, 137.0, 6978, 8486, 0.108167
234,576: 21.2203, 1154.0, 128, 133, 0.000331
10005,263: 10.9593, 1288.0, 117, 142, 0.000539
129,1107: 8.4144, 557.0, 178, 228, 0.000392
10107,1043: 1.5017, 279.0, 216, 307, 0.001813
95,234: 17.2299, 1447.0, 162, 176, 0.000376
10056,110: 4.6313, 651.0, 191, 246, 0.000988
265,1103: 7.3478, 766.0, 149, 167, 0.001280
10457,10088: 2.5203, 395.0, 559, 730, 0.002708
121,246: 9.3683, 543.0, 319, 395, 0.001539
144,75: 10.0960, 274.0, 505, 587, 0.002478
10084,9: 3.3427, 342.0, 299, 362, 0.002732
10218,1031: 15.4426, 1182.0, 130, 159, 0.000780
1026,275: 1.3090, 252.0, 446, 578, 0.001811
10619,10619: 0.0000, 77.0, 3923, 4318, 0.051995
10231,10219: 4.0605, 881.0, 169, 172, 0.001582
10215,10062: 3.9998, 1256.0, 207, 238, 0.001492
10206,56: 7.8927, 900.0, 285, 326, 0.001427
1301,238: 9.8926, 612.0, 866, 1177, 0.005286
10597,10597: 0.0000, 9.0, 1883, 2243, 0.087391
145,1036: 16.1136, 905.0, 166, 189, 0.000679
78,10217: 14.9349, 1408.0, 230, 256, 0.002057
10069,57: 2.1259, 984.0, 790, 903, 0.006936
78,74: 5.7392, 1006.0, 100, 115, 0.000885
52,10454: 5.1846, 1427.0, 364, 435, 0.003962
151,10612: 8.2694, 1761.0, 116, 121, 0.001064
10090,100: 0.7406, 180.0, 1099, 1439, 0.012639
10224,83: 3.4198, 73.0, 21102, 23811, 0.070772
572,10098: 3.4376, 1368.0, 172, 181, 0.001949
10217,10109: 4.3486, 740.0, 177, 217, 0.001106
101,1115: 3.2781, 173.0, 6162, 7739, 0.014494
140,10108: 9.4555, 303.0, 3106, 3522, 0.017824
129,10017: 4.2224, 418.0, 503, 637, 0.001112
121,259: 6.5762, 772.0, 137, 166, 0.000557
10111,10106: 1.8434, 424.0, 2074, 2683, 0.034443
1111,10580: 1.9844, 19.0, 433, 453, 0.001888
5,10071: 6.5604, 2307.0, 170, 208, 0.001159
1088,10094: 4.3354, 745.0, 218, 228, 0.002215
1083,232: 12.5547, 720.0, 113, 150, 0.000571
574,10450: 15.6176, 1325.0, 738, 833, 0.007691
1033,266: 1.8530, 481.0, 134, 162, 0.001422
10096,95: 11.2437, 1483.0, 154, 156, 0.001801
10623,10595: 1.0206, 130.0, 203, 272, 0.001721
570,239: 11.8359, 893.0, 100, 103, 0.001090
10109,10616: 13.8040, 1199.0, 102, 120, 0.000586
1074,1029: 1.1232, 450.0, 438, 577, 0.008932
238,110: 9.3051, 362.0, 3424, 4390, 0.017986
10098,1097: 3.2173, 1066.0, 703, 753, 0.006196
10218,2: 15.5816, 1237.0, 638, 738, 0.001827
10595,10612: 1.4988, 431.0, 227, 274, 0.002331
10605,146: 6.1222, 303.0, 277, 345, 0.001638
10612,10211: 19.4066, 880.0, 567, 711, 0.003933
72,10595: 5.2579, 567.0, 489, 578, 0.003453
10594,10007: 5.3238, 679.0, 308, 361, 0.002291
10004,78: 10.3946, 894.0, 112, 154, 0.001251
10006,1104: 3.9733, 1011.0, 110, 122, 0.002294
1085,267: 4.8277, 682.0, 354, 427, 0.005048
1113,1115: 1.5210, 337.0, 28854, 34779, 0.064099
82,82: 0.0000, 45.0, 4678, 5379, 0.082291
68,129: 6.5782, 458.0, 3197, 3798, 0.006521
141,1089: 11.5189, 44.0, 1903, 2494, 0.028513
10205,10013: 13.5938, 1680.0, 537, 589, 0.005013
10002,10205: 11.3537, 1284.0, 1452, 1747, 0.014563
10206,274: 14.5389, 1487.0, 290, 326, 0.001916
143,75: 11.0378, 414.0, 817, 1047, 0.004039
10109,97: 9.7906, 1374.0, 831, 981, 0.002649
579,572: 8.3826, 902.0, 247, 280, 0.001123
1121,1115: 1.5850, 7.0, 3999, 4771, 0.012517
1062,101: 0.3165, 843.0, 653, 686, 0.015337
95,103: 2.2867, 392.0, 328, 379, 0.002782
10093,10095: 5.8805, 778.0, 489, 597, 0.005521
10236,1024: 6.0596, 592.0, 139, 164, 0.001080
124,1: 6.8205, 815.0, 256, 256, 0.001464
2,1039: 7.1328, 822.0, 494, 513, 0.001613
97,1081: 2.7913, 443.0, 117, 124, 0.000416
10106,1051: 0.9716, 219.0, 255, 325, 0.005169
10225,10593: 17.7554, 782.0, 107, 120, 0.000527
10593,74: 1.2352, 369.0, 368, 491, 0.004484
10070,10455: 6.6876, 709.0, 2011, 2308, 0.008703
10594,10615: 1.7135, 480.0, 641, 749, 0.004912
1114,10091: 2.8926, 717.0, 394, 474, 0.001499
275,1076: 3.9879, 739.0, 117, 128, 0.000407
202,10612: 6.6959, 91.0, 6916, 7680, 0.067120
1082,1061: 2.1203, 360.0, 1262, 1551, 0.010471
268,1115: 8.6258, 424.0, 13390, 16858, 0.032690
11,107: 2.8926, 638.0, 454, 533, 0.006624
239,1: 3.3878, 1665.0, 2180, 2361, 0.006141
10439,10094: 16.4647, 846.0, 3126, 3126, 0.028036
10598,57: 1.5516, 1932.0, 328, 480, 0.006370
1036,1077: 6.6093, 1087.0, 208, 222, 0.002027
234,1077: 9.0935, 543.0, 2290, 2828, 0.004125
145,69: 11.5595, 609.0, 927, 1068, 0.002819
10077,1025: 2.3932, 547.0, 197, 219, 0.001637
268,107: 7.0864, 1200.0, 385, 385, 0.004554
104,10072: 7.3022, 818.0, 103, 123, 0.000609
10460,10058: 2.7305, 703.0, 436, 512, 0.001707
110,1115: 4.8695, 719.0, 141, 141, 0.000505
10455,140: 14.4371, 615.0, 189, 230, 0.002449
10450,268: 16.6438, 1064.0, 111, 111, 0.001572
10079,11: 1.4479, 396.0, 329, 454, 0.003867
574,1111: 5.9430, 614.0, 930, 1205, 0.005603
1081,1121: 0.5940, 112.0, 3460, 3940, 0.030644
1122,10094: 7.4344, 1693.0, 100, 100, 0.001430
579,1114: 5.2853, 388.0, 149, 161, 0.000471
1053,1051: 0.8945, 241.0, 231, 285, 0.006957
10097,10098: 7.3943, 1693.0, 335, 337, 0.002876
10091,100: 2.1240, 727.0, 317, 363, 0.001391
145,10076: 12.8069, 492.0, 1511, 1814, 0.004087
1122,1122: 0.0000, 147.0, 6605, 6716, 0.082891
78,1076: 2.3892, 400.0, 138, 168, 0.001282
66,144: 11.8266, 690.0, 177, 207, 0.001682
1046,10210: 4.4305, 402.0, 722, 938, 0.006792
277,1103: 0.6674, 195.0, 362, 458, 0.003440
1077,10005: 7.0872, 610.0, 310, 399, 0.001891
234,10449: 10.1831, 641.0, 891, 1047, 0.001729
10096,10439: 16.8826, 1337.0, 823, 823, 0.007642
10610,10089: 1.1199, 116.0, 15564, 16626, 0.118593
144,5: 13.9465, 845.0, 247, 257, 0.001231
1034,1034: 0.0000, 7.0, 1851, 1851, 0.032628
122,1049: 1.7513, 405.0, 113, 144, 0.003226
124,570: 2.9366, 532.0, 4053, 4831, 0.020236
10219,10218: 0.4619, 606.0, 1724, 2047, 0.009730
74,10614: 1.4480, 471.0, 163, 204, 0.003686
10217,151: 12.3143, 576.0, 6808, 8304, 0.040339
116,238: 7.2259, 1305.0, 223, 230, 0.001206
112,1121: 4.0137, 1144.0, 490, 600, 0.003988
1048,10111: 0.4667, 91.0, 1619, 2281, 0.018368
1061,579: 4.5034, 726.0, 615, 773, 0.002616
1067,1074: 2.1933, 320.0, 254, 310, 0.004662
87,234: 20.4653, 960.0, 1441, 1441, 0.002396
10596,10596: 0.0000, 67.0, 328, 399, 0.026568
10455,10005: 7.5537, 75.0, 3761, 4488, 0.020016
587,591: 2.7853, 244.0, 1279, 1704, 0.013273
1029,10211: 14.6843, 265.0, 630, 741, 0.004619
245,1051: 15.8915, 466.0, 190, 213, 0.001417
234,1104: 13.2826, 665.0, 747, 798, 0.002162
10206,10231: 7.5378, 693.0, 263, 286, 0.001675
10076,73: 3.0695, 604.0, 526, 649, 0.002686
234,10209: 26.0558, 411.0, 113, 130, 0.000299
577,2: 10.4587, 2575.0, 115, 123, 0.000447
10227,10233: 4.5464, 466.0, 188, 223, 0.001194
582,522: 1.0078, 93.0, 3400, 3735, 0.014310
10017,1036: 5.0124, 1043.0, 832, 998, 0.007110
10098,1087: 2.2249, 312.0, 5278, 5868, 0.057445
10066,245: 15.9494, 2639.0, 304, 317, 0.001363
1029,10088: 4.0754, 1252.0, 115, 131, 0.000468
10073,1079: 8.7265, 1027.0, 125, 145, 0.000969
10107,10106: 1.6368, 329.0, 4161, 5016, 0.027008
10082,10088: 1.7548, 394.0, 439, 527, 0.001894
112,100: 4.1802, 945.0, 168, 168, 0.001898
10219,10568: 8.9537, 213.0, 1334, 1577, 0.007322
10457,1031: 2.7646, 189.0, 866, 1157, 0.007962
10603,10623: 1.1435, 188.0, 1059, 1451, 0.006538
82,136: 18.2434, 880.0, 335, 344, 0.009431
234,95: 17.2299, 1069.0, 408, 408, 0.000965
1091,1089: 6.1889, 664.0, 129, 189, 0.002192
1034,71: 3.4589, 1963.0, 110, 119, 0.001141
1070,73: 2.6771, 455.0, 148, 179, 0.000634
1074,1077: 0.3436, 31.0, 2307, 3232, 0.041947
1068,79: 2.0497, 356.0, 148, 192, 0.002822
1111,88: 6.8062, 1057.0, 271, 305, 0.001584
1085,1097: 4.6143, 771.0, 241, 275, 0.004821
259,10098: 9.5401, 1526.0, 442, 443, 0.002511
97,10099: 1.9324, 623.0, 889, 1047, 0.003335
69,10232: 6.8478, 843.0, 283, 342, 0.002700
10233,10221: 5.1989, 701.0, 342, 453, 0.002389
1053,10062: 1.7333, 379.0, 679, 814, 0.007216
144,10058: 10.1420, 204.0, 385, 444, 0.002787
10580,124: 2.6265, 291.0, 167, 252, 0.001010
9,10084: 3.3427, 859.0, 103, 114, 0.001755
1081,1301: 2.1211, 259.0, 10044, 10663, 0.038072
68,62: 3.2205, 1379.0, 161, 184, 0.001500
1031,266: 0.3507, 142.0, 902, 1198, 0.014067
10224,102: 6.3374, 453.0, 1882, 2424, 0.008225
10085,10231: 9.7160, 801.0, 118, 127, 0.000760
69,10570: 1.8596, 9.0, 284, 326, 0.001756
202,10073: 9.9725, 581.0, 416, 559, 0.003989
10108,10236: 8.0194, 1179.0, 524, 584, 0.003691
1104,145: 16.6564, 999.0, 170, 199, 0.000692
151,10217: 12.3143, 574.0, 10507, 12411, 0.059483
60,68: 2.4323, 560.0, 1018, 1207, 0.008892
574,10095: 8.6177, 1264.0, 193, 228, 0.002152
1103,10231: 6.9512, 1045.0, 446, 496, 0.004106
275,10449: 1.5526, 914.0, 132, 148, 0.000567
10075,275: 1.5705, 112.0, 7163, 9799, 0.026965
10080,10615: 2.0073, 410.0, 516, 640, 0.003259
10225,10104: 11.6239, 262.0, 12739, 15249, 0.049742
91,10078: 0.5475, 149.0, 1254, 1565, 0.007049
119,1052: 2.2338, 520.0, 113, 141, 0.001822
52,10225: 14.3839, 524.0, 866, 1037, 0.004615
1059,97: 3.9291, 584.0, 177, 192, 0.000571
1121,520: 4.9812, 1163.0, 156, 172, 0.001589
10571,75: 0.1836, 457.0, 150, 193, 0.000686
10085,10108: 1.7637, 361.0, 814, 1061, 0.005661
578,263: 4.1459, 408.0, 1207, 1566, 0.005892
10457,145: 12.5264, 387.0, 150, 187, 0.000508
75,10236: 5.5970, 1127.0, 213, 242, 0.001249
10073,10602: 4.0806, 992.0, 316, 378, 0.001927
69,579: 5.3944, 770.0, 282, 320, 0.000971
259,582: 7.8751, 810.0, 1181, 1387, 0.004999
901,10104: 11.8215, 230.0, 60071, 67060, 0.208865
268,93: 9.2082, 1552.0, 279, 291, 0.001834
10085,10591: 1.8258, 431.0, 1374, 1741, 0.010485
128,901: 18.6697, 631.0, 245, 296, 0.000731
10076,10449: 0.7632, 575.0, 822, 1043, 0.004405
130,10057: 15.7484, 455.0, 658, 792, 0.003856
577,1115: 4.7103, 288.0, 3024, 3629, 0.007070
1042,1046: 1.7636, 1316.0, 556, 596, 0.004311
10230,69: 9.3276, 584.0, 654, 757, 0.005211
88,1049: 2.0167, 912.0, 269, 307, 0.005756
10097,1087: 7.2920, 1342.0, 200, 224, 0.002579
1080,10449: 2.5529, 163.0, 511, 670, 0.009342
1034,10211: 21.0929, 996.0, 162, 172, 0.001407
265,582: 8.0564, 999.0, 139, 163, 0.000943
10006,67: 0.5822, 1114.0, 193, 196, 0.002410
2,136: 8.2499, 890.0, 1344, 1344, 0.002690
1073,1073: 0.0000, 13.0, 1122, 1468, 0.035176
106,240: 8.0699, 866.0, 187, 191, 0.000851
10080,10071: 4.0789, 591.0, 205, 275, 0.001508
112,1115: 4.2283, 971.0, 838, 959, 0.002286
151,1036: 7.4433, 715.0, 2428, 3044, 0.016561
78,10109: 11.1337, 1086.0, 273, 325, 0.001510
1027,1025: 0.9185, 622.0, 508, 614, 0.004370
275,140: 10.0884, 403.0, 130, 159, 0.000441
10215,106: 16.1450, 1260.0, 414, 472, 0.002285
1085,10097: 2.0290, 293.0, 1307, 1850, 0.016289
10220,92: 11.1023, 307.0, 954, 1045, 0.009668
1301,124: 2.0700, 321.0, 769, 953, 0.005617
131,1070: 10.6755, 370.0, 559, 765, 0.002998
10453,78: 1.5968, 1246.0, 122, 131, 0.000821
124,10224: 6.0758, 476.0, 1048, 1444, 0.006422
86,122: 0.4650, 63.0, 2859, 3368, 0.059248
56,57: 2.3527, 739.0, 1470, 1655, 0.010402
128,275: 16.5429, 525.0, 572, 700, 0.001602
72,10609: 1.4988, 148.0, 498, 574, 0.005310
1050,1046: 1.5750, 401.0, 327, 410, 0.003021
1074,10205: 11.4328, 1184.0, 112, 115, 0.001083
98,1: 2.6778, 274.0, 7758, 9162, 0.020984
1027,1079: 3.0734, 742.0, 184, 217, 0.002777
1079,1078: 1.1532, 186.0, 1137, 1297, 0.020440
234,5: 6.6815, 927.0, 1999, 2615, 0.004273
10215,520: 9.5577, 402.0, 662, 704, 0.003496
5,10056: 7.1044, 499.0, 9693, 11298, 0.036329
1026,73: 2.7542, 401.0, 171, 198, 0.000767
1037,10237: 4.3585, 300.0, 185, 232, 0.002152
104,116: 0.3370, 182.0, 2774, 3578, 0.041450
10070,1026: 1.8425, 977.0, 154, 166, 0.000876
10004,10233: 1.3326, 1006.0, 193, 242, 0.001415
97,10057: 3.5714, 464.0, 6906, 8523, 0.021135
72,1070: 6.2374, 769.0, 156, 189, 0.001655
1062,9: 1.8166, 426.0, 101, 119, 0.002427
131,10454: 8.4698, 859.0, 342, 343, 0.002102
10089,131: 13.6207, 771.0, 208, 254, 0.001319
10229,10002: 6.3740, 667.0, 643, 773, 0.002331
575,1087: 4.6300, 972.0, 814, 890, 0.006571
