2015-06-08 17:43:24,10105,4,103.0
2015-06-08 17:46:43,10086,4,199.0
2015-06-08 17:55:34,1033,1,531.0
2015-06-08 17:57:05,73,2,91.0
2015-06-08 18:02:12,10128,4,307.0
2015-06-08 18:21:17,10406,2,1145.0
2015-06-08 18:35:08,74,3,831.0
2015-06-08 18:37:39,240,2,151.0
2015-06-08 18:41:54,1028,3,255.0
2015-06-08 18:58:08,1027,4,974.0
2015-06-08 19:03:49,254,3,341.0
2015-06-08 19:04:53,236,3,64.0
2015-06-08 19:28:33,255,3,1420.0
2015-06-08 19:52:49,10133,4,1456.0
2015-06-08 19:59:20,78,4,391.0
2015-06-08 20:52:48,10120,1,3208.0
2015-06-08 21:30:23,255,3,2255.0
2015-06-08 21:36:16,149,2,353.0
2015-06-08 22:30:21,86,3,3245.0
2015-06-08 22:32:24,1046,2,123.0
2015-06-08 22:34:40,1047,2,136.0
2015-06-08 22:36:17,1043,2,97.0
2015-06-08 22:37:01,10113,4,44.0
2015-06-08 22:41:04,1045,2,243.0
2015-06-08 22:42:06,1415,1,62.0
2015-06-08 23:32:53,1177,4,3047.0
2015-06-09 00:02:15,149,4,1762.0
2015-06-09 00:07:01,1015,4,286.0
2015-06-09 09:29:01,234,1,33720.0
2015-06-09 09:53:23,228,1,1462.0
2015-06-09 09:59:56,10089,2,393.0
2015-06-09 10:00:46,1034,2,50.0
2015-06-09 10:01:22,10610,2,36.0
2015-06-09 10:02:14,10636,2,52.0
2015-06-09 10:35:51,228,1,2017.0
2015-06-09 10:35:58,1182,3,7.0
2015-06-09 10:42:53,1414,1,415.0
2015-06-09 17:19:34,78,1,23801.0
2015-06-09 17:23:24,1077,1,230.0
2015-06-09 17:24:50,1074,2,86.0
2015-06-09 17:31:57,1077,2,427.0
2015-06-09 17:33:03,1074,2,66.0
2015-06-09 17:33:24,1016,2,21.0
2015-06-09 17:41:40,1080,4,496.0
2015-06-09 17:46:47,1014,4,307.0
2015-06-09 18:59:33,1187,2,4366.0
2015-06-09 18:59:34,10007,4,1.0
2015-06-09 19:50:52,1414,1,3078.0
2015-06-10 06:03:52,78,1,36780.0
2015-06-10 06:06:56,1077,1,184.0
