111,143,1171,263:29
10115,1016,1015,255:29
74,240,1028,1027:29
1014,5,10403,1180:29
1115,1082,1081,10079:29
10103,10129,248,272:29
10105,10118,2,1107:29
1107,1,10078,100:29
1414,10628,2,1107:29
10130,10088,1069,1069:29
238,254,255,1036:29
82,82,82,274:29
1067,1066,149,1165:29
176,176,10138,10139:29
265,265,255,1021:29
1164,2,10138,176:29
1173,233,10134,10134:29
176,10076,238,254:29
1056,10078,10090,93:29
92,84,149,232:29
1070,10629,10615,240:29
226,95,95,95:29
122,121,10109,120:29
579,572,575,574:29
10080,10632,10594,274:29
1074,1077,1080,1014:29
143,1115,1082,103:29
10091,10079,10079,10091:29
10145,1166,1166,255:29
1070,1070,1014,1016:29
584,582,1165,144:29
10066,10079,1115,1082:29
1014,5,1180,10638:29
259,1015,1016,1074:29
581,149,10568,257:29
10124,10124,10630,10627:29
1062,1164,2,10628:29
10095,230,1090,1097:29
1167,10073,5,1015:29
1115,1301,574,574:29
1115,10057,10056,241:29
1037,10070,10126,1018:29
10106,1053,248,132:29
10568,10122,59,1021:29
265,1036,1036,10002:29
100,102,10092,91:29
240,10405,10124,171:29
1414,1014,10615,10086:29
1180,263,268,10135:29
268,1165,10002,10146:29
106,104,101,1062:29
1414,1414,1014,10637:29
10592,10626,10403,53:29
1166,1166,10146,10146:29
1111,1303,1302,1082:29
237,1014,1079,1080:29
1083,124,579,149:29
1115,1115,1302,1165:29
388,1414,10005,1:29
10126,151,1113,1115:29
1016,1016,1016,1074:29
1168,259,1002,10002:29
137,136,97,1413:29
10076,1029,1166,10145:29
10125,1047,10125,10062:29
253,1014,1016,1015:29
10093,10135,10100,578:29
10114,10408,10072,1037:29
10139,10405,10085,1030:29
1030,10128,10403,10403:29
270,1166,1014,274:29
10057,10056,10403,275:29
10091,97,101,1062:29
234,71,1181,269:29
10410,1014,1015,149:29
1414,1173,1173,270:29
1046,10110,10109,1023:29
10140,75,57,62:29
10619,10038,10606,72:29
1175,10135,10100,576:29
1074,1074,10115,69:29
239,1107,10056,10057:29
1115,1115,145,143:29
10137,10137,10136,129:29
268,1165,1001,1002:29
124,10582,149,1015:29
259,10013,1166,10145:29
10128,10632,10594,1187:29
10109,10109,138,1184:29
268,1165,1006,1001:29
10082,10070,10126,151:29
254,238,146,52:29
143,111,112,143:29
1177,1177,1415,1415:29
73,240,10628,266:29
1180,10403,10403,253:29
1070,1014,149,579:29
106,104,1115,1081:29
182,1180,1176,182:29
228,1182,234,1181:29
1016,1015,149,149:29
10113,138,10111,1054:29
263,263,1176,1176:29
10108,10108,74,240:29
254,238,239,1414:29
106,112,10053,110:29
1088,1168,1089,268:29
1303,1302,1115,1121:29
10105,10086,10128,10403:29
275,238,254,10120:29
1016,1016,1074,10414:29
10119,1015,10004,1165:29
10627,275,1019,57:29
181,1014,1016,1016:29
1166,236,254,146:29
10568,10122,10104,254:29
1070,181,53,10072:29
255,1103,166,57:29
577,143,1165,584:29
151,10104,59,10122:29
1046,10109,1015,1014:29
10132,1015,1074,1077:29
277,238,254,1028:29
10096,10098,10093,10413:29
10119,1073,79,78:29
10098,572,573,574:29
1005,1004,1001,1165:29
10115,1073,1068,1067:29
579,149,10132,10006:29
11,9,1115,1171:29
10424,1170,10097,10097:29
10089,10635,10618,10634:29
1177,1177,1177,1001:29
254,69,10140,1414:29
10110,10109,149,10132:29
10624,10605,10625,10625:29
10077,10076,10076,1029:29
10145,1016,1074,1077:29
1413,263,267,1097:29
168,254,69,66:29
1074,1077,1414,1414:29
1015,10132,10132,67:29
95,116,116,95:29
10133,1014,1187,10007:29
1123,10097,10097,10095:29
10080,10406,1030,10085:29
10094,10093,10093,10098:29
181,10603,10602,1069:29
1007,1006,1049,10062:29
1187,10597,10633,10087:29
10017,579,149,1165:29
2,10408,252,82:29
67,257,1166,10145:29
151,1115,1301,570:29
11,124,571,570:29
103,97,102,102:29
1073,1068,1073,1015:29
264,10080,10117,10087:29
1180,1180,226,97:29
1121,151,254,238:29
241,252,10130,10088:29
233,10134,1104,10134:29
264,10071,1107,1037:29
1107,1107,10114,10408:29
10120,10120,10119,1166:29
10088,10128,10403,253:29
1051,10065,1050,1415:29
1173,265,265,10002:29
1079,1077,1414,1414:29
75,1026,175,10075:29
1303,1301,1115,1082:29
255,184,10069,10569:29
1115,10057,10056,10403:29
1173,265,236,254:29
1115,143,145,142:29
68,68,10121,10121:29
1165,579,149,1073:29
10119,1066,1067,10133:29
272,1165,1165,272:29
111,1084,143,1165:29
252,10626,10406,10627:29
10084,124,124,573:29
1015,1016,10140,10140:29
1115,1301,572,572:29
10100,578,143,145:29
119,87,10144,10062:29
184,10069,10069,184:29
1081,1301,575,574:29
269,1414,1080,1079:29
1180,253,10626,10406:29
10627,10139,10138,10115:29
10076,1029,1079,1080:29
10410,5,1070,10615:29
1173,10134,10134,10134:29
67,10132,10132,10133:29
1115,1171,268,1165:29
1074,10115,10077,10077:29
259,1088,1087,10098:29
10624,10605,10603,237:29
67,67,67,10132:29
149,1166,1166,270:29
236,236,10006,1036:29
259,1002,1001,10131:29
226,95,95,116:29
176,10138,10115,10077:29
1180,10626,73,240:29
97,10131,149,10145:29
259,263,10638,10638:29
112,143,10135,1169:29
1073,1016,1014,1070:29
10409,10056,97,10091:29
97,149,10006,255:29
10110,122,121,1046:29
73,10005,1,93:29
67,67,10132,10133:29
1173,265,10002,270:29
10071,10114,10408,10142:29
104,106,112,1413:29
270,1166,579,149:29
577,143,1165,1015:29
263,226,1107,2:29
10065,10062,10110,122:29
259,1002,582,129:29
275,238,151,1061:29
10404,236,254,1028:29
228,10619,10618,1182:29
1104,1023,1066,10121:29
78,1016,1015,1165:29
267,10424,10135,1097:29
1115,1082,1081,579:29
78,10414,1074,1074:29
172,10126,1019,75:29
10066,10066,10066,97:29
243,10626,10108,161:29
110,111,10057,10056:29
10414,1023,1022,10134:29
1168,259,1002,1010:29
252,253,253,10403:29
1115,145,143,577:29
1001,1115,1165,1115:29
1045,1415,10013,10014:29
1049,1001,1165,145:29
84,85,1015,1016:29
1115,1081,572,574:29
1,2,1079,1080:29
1015,1016,1014,253:29
1165,145,111,112:29
238,254,275,1079:29
1414,1040,1039,1414:29
10110,10109,88,1042:29
575,1111,579,149:29
254,146,1024,52:29
116,112,10053,143:29
230,230,267,10424:29
1015,1073,1016,1077:29
10142,5,1014,78:29
1039,1414,234,1181:29
10125,10062,10144,584:29
232,255,255,56:29
584,582,581,579:29
1115,1081,10424,1170:29
1072,1014,1079,1077:29
227,259,229,1169:29
136,10081,137,10134:29
1168,268,1122,143:29
69,66,10119,1015:29
1016,1015,124,124:29
98,93,10090,10090:29
87,138,10107,10111:29
10568,10122,10104,10069:29
10071,1176,182,10638:29
10057,10056,53,1180:29
1087,1087,10098,10098:29
10620,10608,71,1181:29
247,241,10073,1167:29
1122,143,1165,10109:29
10103,10129,1045,1415:29
1066,10568,10122,10104:29
570,570,570,570:29
1413,1413,234,71:29
10097,10095,229,10135:29
269,1187,252,53:29
10103,10065,10113,10065:29
230,1090,10094,1169:29
1079,1080,1039,1080:29
1182,228,1035,10620:29
1070,181,252,53:29
132,132,10013,10014:29
1097,1169,229,10094:29
10406,1030,10085,1027:29
231,10107,10106,10065:29
170,579,149,10136:29
255,1103,64,168:29
111,10053,1084,111:29
124,124,124,570:29
181,10089,72,1181:29
265,1015,1016,274:29
127,1002,1001,10136:29
107,10057,10056,247:29
10128,10616,1072,1075:29
143,145,143,145:29
10414,78,10116,1414:29
1001,1165,10424,1170:29
10097,10095,1090,10096:29
103,10091,10066,102:29
10103,133,87,87:29
574,572,1111,124:29
1166,1414,1414,388:29
1187,252,10130,10088:29
10117,10610,1034,1182:29
164,10627,10140,10076:29
144,93,10090,10078:29
10091,1001,1002,259:29
236,255,236,254:29
78,1040,1074,1077:29
10070,10126,151,1111:29
243,252,1014,1015:29
1180,10403,275,1026:29
1166,67,257,10122:29
584,579,149,255:29
110,111,10136,129:29
10413,10135,143,145:29
10144,138,10107,1184:28
1014,1016,1015,10110:28
227,1177,1177,1177:28
1107,2,10118,10105:28
107,104,106,107:28
139,1015,1016,1077:28
10014,259,229,10094:28
10146,10145,1166,69:28
1074,1016,1015,10569:28
68,10120,10119,1073:28
10140,73,1033,179:28
170,232,78,10116:28
252,5,1014,1079:28
1069,237,10088,240:28
10110,10109,1014,1072:28
263,1002,1010,1009:28
275,254,236,1103:28
1047,10062,133,87:28
1122,143,10587,1165:28
10133,232,10134,10134:28
10638,1180,10409,10056:28
10600,10612,10611,10610:28
241,5,237,10088:28
73,275,10075,10076:28
10106,10129,1053,10106:28
10125,10110,10109,1015:28
231,10107,10107,1415:28
584,582,1115,1082:28
1092,242,1088,1175:28
10071,10408,73,240:28
1014,1016,1015,1415:28
1048,1184,227,1177:28
270,10013,10014,107:28
10127,97,1164,1:28
95,97,100,10066:28
268,1115,1171,263:28
10122,10122,10568,257:28
2,10627,239,2:28
10127,92,92,10127:28
181,5,1187,10007:28
1115,143,143,1171:28
10638,1180,53,10626:28
10413,10093,10413,1097:28
10413,230,230,10413:28
1415,10113,10125,10125:28
1037,1107,1037,82:28
2,10408,252,274:28
53,10072,1037,1037:28
10638,1180,182,10409:28
10638,1180,241,5:28
138,10125,10144,1049:28
136,1115,1165,1301:28
1414,10140,239,239:28
1023,10133,149,129:28
1023,1022,1023,1022:28
10095,230,10093,10098:28
1066,10121,68,68:28
1173,233,1173,270:28
10097,10095,1002,1007:28
64,65,10017,10132:28
10057,10056,10626,10406:28
10114,10408,253,10403:28
94,100,98,97:28
1006,1049,10062,1043:28
1176,182,1107,10627:28
259,268,1122,143:28
1415,1001,1165,145:28
1168,1002,1001,584:28
226,97,10131,10131:28
239,2,10072,247:28
116,116,1413,10638:28
2,10005,1,10424:28
237,10130,73,275:28
10131,149,1166,270:28
10097,10095,268,1113:28
10098,1165,149,1015:28
1187,5,1014,1074:28
1088,1168,242,1168:28
10017,67,10132,1036:28
1115,1165,149,1015:28
1113,1115,1301,1301:28
69,151,1115,1082:28
1039,1067,1066,10121:28
1301,1301,1082,1081:28
1049,10103,1051,10065:28
1414,1080,1079,1079:28
1415,10106,1041,10103:28
1166,1166,1414,1039:28
239,239,73,10128:28
1177,227,259,1092:28
10615,1033,10005,1:28
95,1164,1,10627:28
10122,59,60,184:28
111,111,1084,145:28
78,10116,1039,10116:28
1001,1165,1171,226:28
1173,156,579,149:28
5,10602,10600,1070:28
10133,1414,1414,1414:28
10136,579,149,10002:28
73,275,1026,10058:28
1019,166,151,10131:28
582,129,83,102:28
137,139,87,10065:28
173,10123,160,10070:28
1164,1,2,69:28
142,144,1165,1165:28
5,1016,1015,1015:28
1015,149,579,1115:28
272,132,125,1177:28
139,137,136,97:28
268,1165,149,67:28
259,259,1089,242:28
120,138,10107,10111:28
10072,243,253,5:28
10141,10141,10106,1053:28
116,1164,1,10627:28
1002,10004,1016,1014:28
1181,234,234,71:28
1107,2,2,266:28
253,10403,253,82:28
1002,1001,1002,127:28
1057,10099,91,1056:28
1081,1082,1082,1081:28
10405,10124,10123,10631:28
1414,10118,10086,10615:28
1014,10615,10086,10105:28
10006,149,97,1413:28
1184,231,10107,1184:28
228,10618,10619,1182:28
100,1057,92,84:28
10145,1166,1111,1112:28
10616,5,252,53:28
10129,1053,10107,138:28
10098,10093,10098,10093:28
232,255,1103,1020:28
10145,1166,1015,1067:28
268,143,111,111:28
10568,257,10132,10006:28
10413,10094,1186,1186:28
575,573,572,2:28
10140,1079,1080,1014:28
1021,68,10121,149:28
2,10072,10056,10057:28
1414,1414,2,10072:28
10602,1069,237,237:28
1031,10108,10073,1167:28
10002,10134,10134,232:28
10129,10103,1049,10144:28
1096,1186,1186,1096:28
10107,138,10065,1051:28
129,10136,1165,1165:28
10129,10129,10129,10129:28
5,1187,10007,1187:28
1079,1080,1414,228:28
1080,5,10056,10057:28
234,10608,10634,10597:28
139,1042,87,87:28
116,10057,10056,1176:28
10081,136,10127,97:28
1026,10058,1027,10076:28
1415,10125,10062,10144:28
10131,97,91,10064:28
10056,10057,110,112:28
229,10094,10413,1087:28
10108,10139,10138,176:28
1113,124,1113,11:28
78,1014,5,274:28
1088,1168,1089,10412:28
10091,10066,102,98:28
2,10005,1,572:28
10075,238,236,10006:28
270,1166,1166,10145:28
1166,1165,1171,263:28
232,149,10131,10131:28
82,5,1016,1015:28
1165,129,129,10136:28
238,275,10005,1:28
10409,247,1037,10071:28
275,254,10404,10069:28
10005,1,93,107:28
1104,170,10133,10414:28
255,1021,68,10120:28
1166,1029,10077,10076:28
1016,1015,10013,10014:28
10129,10013,10014,1173:28
1025,1028,1027,10077:28
93,108,115,10090:28
10127,10091,124,124:28
73,10088,10602,10603:28
1019,166,75,239:28
10611,1070,5,181:28
1015,581,149,582:28
10070,10126,151,582:28
10086,10128,253,10403:28
10081,136,149,10132:28
10637,10612,10600,1070:28
170,255,236,69:28
1070,5,181,252:28
263,226,95,100:28
1166,255,236,151:28
10133,149,579,124:28
10633,10597,10609,10618:28
10569,1166,270,270:28
10137,259,1091,1085:28
10094,1169,10097,10097:28
1115,1082,1171,10097:28
1070,5,10056,1413:28
78,1077,10115,10077:28
232,232,232,10133:28
10120,10119,170,10134:28
10403,10403,253,10057:28
584,124,126,124:28
272,1165,143,1122:28
10140,10118,10105,10140:28
10128,179,73,240:28
10120,10069,10404,10068:28
1084,111,106,107:28
10140,10405,10124,52:28
1169,259,1002,1002:28
1414,10139,10139,1414:28
582,129,10136,1113:28
263,268,10057,10056:28
10066,102,10099,1057:28
248,10103,10129,248:28
1002,1002,1002,1002:28
1113,1115,1115,1301:28
10113,10106,1053,1002:28
156,156,1173,270:28
1061,151,254,275:28
1164,2,10598,10123:28
110,1164,243,252:28
102,91,1056,91:28
10005,10078,100,10066:28
124,573,575,10093:28
270,270,1166,1015:28
1029,10077,10077,1029:28
132,125,1415,138:28
10114,10408,10626,10406:28
149,255,236,275:28
5,10602,10603,10603:28
588,587,586,591:28
10409,247,241,5:28
1167,10013,10014,259:28
1082,1081,103,97:28
571,1303,1302,1303:28
255,236,238,73:28
231,10107,138,10111:28
1083,1121,11,151:28
236,255,156,1173:28
88,10109,122,121:28
1165,10129,1053,10107:28
10100,578,110,112:28
1115,1081,1301,10096:28
110,112,1059,10053:28
1023,1023,1166,10145:28
97,10091,151,166:28
10127,10091,1413,226:28
1002,259,229,1169:28
259,263,1180,1180:28
1103,151,10127,10091:28
151,10068,62,151:28
275,254,579,149:28
10057,10056,1070,10629:28
102,102,10066,10079:28
133,87,1166,10145:28
10004,259,242,1088:28
1020,151,1115,1171:28
10621,10622,10612,10637:28
10131,149,1015,1074:28
10006,149,581,582:28
73,10088,179,274:28
1015,10134,1173,270:28
151,254,275,10118:28
10638,1180,10409,1180:28
69,238,254,236:28
1073,1015,10109,1046:28
149,1165,1171,229:28
1171,263,95,94:28
10114,10408,253,1180:28
1016,1074,1077,2:28
10636,10610,1034,10610:28
142,145,145,144:28
238,2,10005,1:28
10093,10098,10413,10094:28
10096,10413,10413,10413:28
1016,1014,10615,10086:28
126,1115,1171,263:28
1168,1089,1091,1085:28
1056,91,10099,10066:28
10004,572,573,575:28
1122,143,1122,143:28
10410,5,1014,10133:28
10062,1049,1005,1004:28
263,1171,263,226:28
10145,1166,10568,257:28
10410,10056,1413,263:28
1036,255,56,56:28
10099,102,91,10064:28
275,236,1021,68:28
1164,2,73,10130:28
149,581,129,10136:28
10135,143,111,110:28
10403,53,10072,1:28
242,10098,10424,1170:28
85,84,10127,10127:28
10620,10033,1035,10635:28
1002,1001,1165,10056:28
110,112,106,107:28
10594,10632,163,10082:28
241,252,53,2:28
259,242,1087,1087:28
1171,1169,10095,10097:28
74,240,1079,1077:28
10406,1030,1028,1027:28
10076,10124,10123,264:28
136,10081,137,10004:28
576,1164,1,2:28
1171,1180,1180,10638:28
10096,230,229,1169:28
64,10068,10126,151:28
10405,1025,10076,10077:28
1052,1050,10065,1001:28
176,10139,10138,176:28
10077,10076,10140,1107:28
110,97,97,110:28
10013,10014,1177,132:28
1415,10106,10107,1415:28
10104,10068,1018,151:28
68,10069,236,151:28
1022,1023,10133,10116:28
1078,1014,10056,10057:28
124,571,572,573:28
10602,1069,5,53:28
228,10619,10619,1035:28
129,10136,10079,97:28
236,254,238,74:28
579,149,149,10084:28
1022,10133,10414,1414:28
1039,232,10134,265:28
1166,10109,1046,10062:28
2,253,10638,1180:28
10142,252,53,1107:28
62,10127,10091,97:28
388,1414,10139,10138:28
136,10081,137,1046:28
10002,265,255,56:28
10128,10080,10593,10626:28
10113,10113,1043,10113:28
1030,10627,10614,10615:28
268,1165,10004,255:28
242,10098,10093,10413:28
10097,1091,1002,1001:28
248,1177,227,259:28
1016,1015,170,170:28
1066,10121,1066,1166:28
10114,10408,1107,1107:28
145,143,1122,1165:28
1115,1302,1082,10091:28
1033,10128,179,10408:28
571,124,126,124:28
579,149,255,69:28
10098,10098,10413,10094:28
1167,10073,73,240:28
100,98,1164,2:28
227,1009,1008,1007:28
1023,1015,1016,1016:28
1165,579,129,10136:28
1180,10403,253,1180:28
234,10635,10636,10611:28
230,10095,10097,1085:28
10410,10142,10626,10108:28
255,1066,1067,10133:28
1050,10065,10065,1050:28
266,10082,74,240:28
252,53,2,10628:28
10609,10606,10608,71:28
94,10057,10056,1176:28
88,10109,122,88:28
10129,1041,10103,1051:28
97,10079,1001,1001:28
1187,1167,10073,1167:28
10615,1033,275,254:28
10093,10094,10095,10097:28
10057,10056,82,82:28
1021,10121,10121,10133:28
104,106,144,1171:28
10123,10124,171,1025:28
243,252,5,5:28
10596,10117,10087,10613:28
10113,10062,1049,1001:28
1025,254,236,1166:28
10408,1107,10114,10408:28
1033,275,75,1019:28
575,574,1088,1168:28
10113,10106,248,259:28
10056,1413,263,229:28
388,234,1181,1181:28
149,10131,10131,102:28
1182,10134,265,10002:28
10105,10105,10118,10115:28
255,149,10084,10127:28
10115,1079,1080,1014:28
10568,10104,10068,10126:28
259,227,259,229:28
259,579,149,255:28
182,247,1187,1187:28
143,143,111,110:28
10006,149,10127,10091:28
1302,1115,1302,1301:28
10593,10594,10595,10117:28
1029,1074,1074,1077:28
236,238,275,10628:28
10578,10579,261,10586:28
1036,138,1048,1184:28
10096,10098,10096,230:28
1115,144,142,144:28
10403,10626,161,10592:28
228,1035,10619,1108:28
254,73,10130,10088:28
10636,10636,10611,10612:28
239,1028,1027,69:28
1014,10568,10122,10104:28
149,1165,143,143:28
10134,10134,1104,10134:28
10108,1030,10058,1026:28
1015,1002,259,1085:28
93,1164,2,10115:28
10089,10635,10635,10089:28
1016,1016,1015,67:28
182,1107,2,10140:28
1187,1187,53,10072:28
129,579,149,156:28
149,1015,1016,1070:28
10598,10123,264,10123:28
253,10403,253,1070:28
1081,1301,573,575:28
151,129,10136,10136:28
1171,263,1166,10145:28
10109,10109,10109,10110:28
1087,1088,1168,230:28
260,10135,10093,10098:28
10057,10056,1079,1080:28
10424,1170,263,234:28
73,1033,10088,5:28
574,573,572,582:28
10628,2,10408,10408:28
1014,1015,170,10134:28
1165,10004,1036,1038:28
1114,1121,151,1103:28
248,259,242,1168:28
10629,10615,10005,1:28
1001,1006,1002,259:28
73,10005,1,1413:28
238,254,579,149:28
10081,10081,136,10084:28
1108,10635,252,10408:28
10013,10014,10107,10107:28
164,10627,275,10075:28
10118,10140,10076,10076:28
10095,230,1090,10096:28
1165,10004,1015,10119:28
1066,10121,68,10140:28
10097,10097,10095,267:28
1414,1166,149,129:28
1014,1016,1073,1067:28
230,10093,10096,230:28
268,576,104,106:28
107,97,10066,102:28
1078,1076,1075,10637:28
1414,78,1040,1074:28
1182,1414,1414,1166:28
10146,10145,149,10131:28
10592,10593,10080,10616:28
1171,263,10638,226:28
581,10084,151,254:28
182,274,274,10410:28
1107,10056,10057,112:28
1021,255,10006,10002:28
106,104,94,10064:28
10080,10403,253,10638:28
2,10005,1,10079:28
10139,10138,176,1015:28
1171,1176,10409,247:28
10113,1043,10113,10113:28
1165,10103,10065,1050:28
1070,10616,1072,1078:28
10406,10406,240,73:28
1081,1301,572,574:28
267,10424,267,10424:28
78,1015,1165,1171:28
1091,242,1168,1089:28
10146,10145,1016,1014:28
56,1103,1019,166:28
267,10100,10100,260:28
259,231,1184,259:28
101,103,103,1413:28
10605,10624,10636,1182:28
10094,10093,10098,574:28
1025,10075,238,254:28
166,151,1111,10582:28
103,1164,243,252:28
1165,582,581,10084:28
10637,10612,10602,1069:28
10079,95,97,10079:28
10128,253,1180,10638:28
10145,10134,10134,10145:28
232,170,10134,10002:28
1040,10414,10414,10414:28
1036,10132,56,1103:28
61,59,10122,149:28
268,145,111,112:28
10622,10623,10612,10637:28
132,132,132,125:28
1031,10108,74,10128:28
1014,1016,10119,1015:28
268,1115,1081,1171:28
145,143,1165,579:28
10118,10140,166,151:28
1166,149,1111,1112:28
1067,10121,68,1021:28
584,1015,1016,1014:28
1166,579,149,10079:28
1059,110,110,112:28
10424,10424,1097,10413:28
9,1113,1115,1171:28
275,254,236,184:28
1038,1104,1015,1016:28
274,1180,234,1181:28
53,253,1180,263:28
1164,266,10082,10593:28
136,10081,136,136:28
120,10110,138,1184:28
112,143,1122,143:28
10406,1030,10085,1026:28
10620,10033,10620,10613:28
73,179,10403,53:28
1045,1415,1415,1415:28
10627,238,254,10006:28
254,238,10075,275:28
1077,1074,1015,10145:28
570,570,1303,1302:28
1034,10610,10624,10605:28
233,10134,10134,1104:28
255,255,10132,10006:28
10414,79,78,1414:28
10070,10126,151,10136:28
97,104,106,107:28
10620,10621,10622,10617:28
10116,78,1074,10115:28
267,10424,10100,1121:28
5,237,73,275:28
591,586,586,591:28
10627,10128,10632,10594:28
1115,1082,1081,100:28
579,149,10133,149:28
1051,10065,1045,1415:28
10062,87,1042,139:28
2,1037,1180,10638:28
79,78,78,1077:28
1015,10120,10119,1015:28
10056,10057,97,10066:28
1114,1083,1121,1083:28
1176,182,263,267:28
104,106,107,107:28
241,241,1187,10007:28
1074,10115,10077,69:28
10118,10140,238,254:28
1165,145,143,577:28
1092,259,227,227:28
10636,10636,10610,10089:28
254,275,1033,179:28
259,10013,10014,1015:28
10006,149,124,124:28
1182,1414,1039,232:28
1066,1067,10133,79:28
1080,1079,10005,1:28
100,10066,97,112:28
1414,1414,10140,10140:28
124,124,1115,1171:28
10616,1070,5,10073:28
1079,1080,1076,1075:28
10099,92,10127,10127:28
10616,10615,1033,73:28
10410,1014,1015,10002:28
265,265,579,149:28
259,1002,10004,10109:28
1175,1186,1186,1175:28
582,129,582,582:28
1176,182,263,229:28
1107,1107,10072,243:28
10101,1115,1082,1081:28
10121,1016,1014,274:28
10068,10104,10404,10069:28
10127,584,1001,1002:28
237,10632,10594,10595:28
10122,59,10068,160:28
1414,10116,78,10133:28
97,10091,151,64:28
238,254,275,10115:28
92,84,85,1166:28
230,259,1002,1015:28
10093,10098,116,94:28
1167,10073,1037,2:28
10126,10068,10122,10568:28
1115,1081,572,573:28
10413,10093,10098,10413:28
275,73,10130,179:28
124,126,1171,263:28
1037,2,1016,1015:28
10409,10056,10057,112:28
1113,11,579,149:28
1414,10628,2,10072:28
10638,1180,1176,182:28
275,10072,243,252:28
106,112,110,111:28
149,1015,1074,10414:28
255,10132,67,156:28
67,10132,10132,255:28
1047,138,10107,138:28
1015,1016,1014,10593:28
110,1164,2,10115:28
1016,1015,149,584:28
10637,1014,1015,232:28
1165,145,110,112:28
1016,1014,1072,1072:28
10120,10119,1015,10109:28
1170,263,1414,1414:28
1182,228,1035,1034:28
239,10072,243,1180:28
265,265,78,10116:28
79,1040,10414,1077:28
10133,1165,143,1122:28
10132,10006,1036,1036:28
10637,1016,1015,149:28
133,119,120,120:28
10079,10091,10127,10091:28
10064,100,99,98:28
248,259,242,10096:28
10069,10404,10068,1018:28
10625,10602,10629,10615:28
1037,1037,2,266:28
91,10064,112,10053:28
1303,1302,145,143:28
10097,10095,263,228:28
10133,255,1103,1020:28
129,149,10568,10122:28
10084,151,1018,10126:28
10096,1090,263,10638:28
10092,91,10057,10056:28
237,73,240,10140:28
10108,1031,10005,1:28
73,240,73,10128:28
226,1164,2,73:28
120,10143,119,139:28
10088,10130,10128,10403:28
10131,579,149,1015:28
10124,171,10405,1025:28
100,10066,10131,138:28
10057,10056,1107,10123:28
97,97,10091,10136:28
265,1165,145,143:28
268,1301,572,573:28
239,1079,1016,1015:28
10108,10403,10638,1180:28
10116,232,170,10134:28
1014,1015,10002,1173:28
10076,1029,10414,1414:28
116,97,10091,83:28
10638,1180,1014,1016:28
265,255,255,10132:28
10110,10110,10109,88:28
582,579,149,255:28
10062,1047,10062,1049:28
91,10064,10078,100:28
1091,259,227,227:28
10113,10062,10144,1049:28
1076,1078,1080,1414:28
228,10612,1070,181:28
1015,1014,5,1180:28
1019,75,2,10408:28
1177,1177,10129,10103:28
255,255,67,10132:28
10085,1025,254,236:28
259,1002,1001,116:28
232,255,236,277:28
268,1165,10002,10134:28
1115,1082,1082,1115:28
10406,10128,252,274:28
10065,1052,138,10111:28
1001,1164,1,10072:28
100,98,112,10053:28
10569,1015,1074,1077:28
73,275,254,56:28
1180,10638,1180,10409:28
10142,10142,241,10142:28
1014,1016,1073,1073:28
1115,1302,1301,1114:28
10134,170,1015,1014:28
10113,10111,1048,1184:28
274,10410,5,1166:28
10068,254,69,66:28
1171,263,1176,247:28
263,268,1113,11:28
10637,1014,1015,10134:28
78,78,1039,1414:28
10132,56,65,168:28
10113,10110,10109,10002:28
1166,1015,1014,181:28
581,149,1166,10146:28
145,142,144,1413:28
112,10053,143,260:28
1122,143,1084,111:28
5,1016,1166,10145:28
10137,124,571,570:28
263,268,263,226:28
1019,75,275,10628:28
1166,124,126,1115:28
10413,230,10095,1085:28
1040,10414,78,78:28
1029,1074,1040,78:28
10616,1070,5,10056:28
236,149,1001,1002:28
10128,179,1187,10007:28
10638,1180,82,274:28
10424,1170,10101,1123:28
574,573,572,10127:28
10077,10076,239,1414:28
112,112,110,112:28
1014,10056,10057,110:28
1015,149,579,1062:28
74,10128,10403,10403:28
255,255,10132,1103:28
97,1081,1115,1301:28
2,10005,1,260:28
1075,10636,10610,1034:28
97,579,149,232:28
1115,1115,1301,575:28
1074,1079,1080,1414:28
240,73,1033,73:28
10101,268,1165,582:28
1015,1014,5,1167:28
1113,1111,124,232:28
1414,1079,1079,1080:28
270,156,10568,10122:28
10104,10122,579,149:28
10592,10593,10080,10632:28
97,10084,10127,10091:28
1015,1016,1077,1014:28
10117,10080,10403,253:28
10004,1015,1016,10140:28
10070,10126,1018,169:28
10409,247,82,1167:28
10130,10088,10616,1414:28
168,169,10006,1036:28
1115,1115,1082,10091:28
10094,10094,10424,1170:28
10077,10138,10139,10118:28
10409,247,1037,2:28
11,579,149,1166:28
10410,10142,10602,10603:28
95,1164,1,1037:28
1164,2,1025,1028:28
92,84,84,92:28
10120,10120,10119,1014:28
1180,263,263,226:28
1113,103,1413,10638:28
1014,1016,10120,10120:28
10413,230,10095,1123:28
136,10084,10091,97:28
1068,1073,1016,1016:28
10091,10091,10091,97:28
1020,1019,75,10140:28
112,10053,1084,1084:28
1115,1081,1082,260:28
1115,1301,574,1168:28
97,101,1115,1082:28
138,10141,10141,138:28
238,254,255,255:28
1414,1030,10058,1024:28
69,151,83,102:28
10076,10077,10115,10077:28
236,236,1021,68:28
2,10627,275,236:28
5,1014,1016,1414:28
10406,10128,253,1180:28
1167,10073,1167,10073:28
1164,1,10627,10406:28
1019,75,239,239:28
2,1030,10085,1030:28
67,10132,1066,1067:28
1002,242,1088,10098:28
1104,1015,1016,1072:28
1103,56,65,10017:28
1115,1082,1121,1083:28
228,1035,1182,228:28
1115,1165,1082,1115:28
100,99,98,95:28
10140,1079,1016,1015:28
