10082,10593,10080,10632,10594,10595,10117,10087,10633,10597,10634,10609,10606,71,1181:13
10592,10593,10080,10632,10594,10595,10117,10087,10633,10597,10634,10609,10606,10608,1181:12
10621,10622,10623,10624,10605,10603,10602,1069,1070,10629,10615,10086,10105,10118,10140:12
10602,10603,10625,10595,10117,10087,10633,10597,10634,10609,10606,72,10608,71,1181:12
234,71,10608,72,10606,10634,10597,10633,10087,10117,10595,10594,10632,10080,10406:12
92,1057,10099,10092,91,1056,10064,10064,1056,91,10092,10099,1057,1055,92:12
234,10608,72,10606,10634,10087,10117,10595,10594,10632,10080,10593,163,10082,10123:12
82,5,10602,10603,10605,10624,10623,10622,10621,10620,10619,10606,72,10608,1181:12
10142,10602,10603,10605,10624,10623,10622,10621,10620,10619,10606,72,10608,71,1181:12
234,71,10608,10606,10619,10620,10621,10621,10620,10619,10606,72,10608,71,1181:12
10082,10593,10080,10632,10594,10595,10117,10087,10613,10620,10619,72,10608,71,1181:12
10130,10088,179,10602,10603,10605,10624,10623,10622,10621,10620,72,10608,71,1181:12
10082,10593,10080,10632,10594,10595,10117,10087,10597,10634,10609,10606,10608,71,1181:12
274,10410,10602,10603,10605,10624,10623,10622,10621,10620,10619,10606,72,10608,1181:12
10602,10603,10605,10624,10623,10622,10621,10620,10619,10606,72,10608,71,1181,388:12
1414,1078,1076,1075,10616,10088,10130,10128,10130,10088,10616,1075,1076,1078,1414:12
10068,1018,10126,160,10070,172,10082,10593,10080,10632,10594,10595,10117,10087,10613:12
71,10608,10606,10619,10620,10621,10622,10623,10624,10605,10603,10602,237,10088,10130:12
10086,10615,10605,10624,10623,10622,10621,181,10620,10619,10606,72,10608,71,1181:12
10410,5,10602,10603,10605,10624,10623,10622,10621,10620,10619,72,10608,71,1181:12
10128,10602,10603,10605,10624,10623,10622,10621,10620,10619,10606,72,10608,71,1181:12
10608,72,10606,10619,10620,10613,10596,10117,10595,10594,10632,10080,10593,163,10082:12
234,10608,10606,10619,10620,10621,10622,10624,10605,10603,10602,1069,1070,10629,10615:12
10086,10615,10602,10603,10605,10624,10623,10622,10621,10620,10619,10606,10608,71,1181:12
234,71,10608,72,10619,10620,10621,10622,10623,10624,10605,10603,10602,1069,1070:12
234,10608,10606,10620,10621,10622,10623,10624,10605,10602,1069,237,10088,10130,240:12
234,71,10608,72,10606,10619,10620,10621,10622,10623,10624,10605,10602,5,274:12
100,10066,1001,1003,1004,1005,1006,1005,1004,1001,10091,10066,102,91,1056:12
234,71,10608,72,10606,10619,10620,10621,10622,10623,10624,10605,10603,10602,274:12
234,71,10608,72,10606,10620,10621,10622,10623,10624,10605,10602,1069,10056,10057:11
234,71,10608,72,10606,10038,10619,10033,10620,10621,10622,10623,10624,10605,10603:11
10620,10621,10622,10623,10624,10605,10603,10602,1069,237,10088,10130,73,10005,1:11
10082,10593,10080,10594,10595,10117,10087,10634,10609,10606,72,10608,71,71,1181:11
234,10608,72,10606,10619,10620,10621,10622,10624,10605,10603,10602,1069,237,10130:11
10620,10621,10622,10624,10605,10603,10602,1069,1070,10629,10615,10086,10105,10118,10140:11
234,71,10608,10606,10634,10087,10117,10595,10594,10632,10593,163,10082,10070,173:11
10128,10080,10632,10594,10595,10117,10087,10633,10597,10634,10609,10606,10608,71,1181:11
228,1035,10620,10621,10622,10623,10624,10605,10603,10602,237,10088,10130,73,240:11
234,71,10608,72,10606,10634,10597,10633,10087,10117,10595,10594,10632,10593,10108:11
10130,10088,10602,10603,10605,10624,10623,10622,10621,10620,10033,10619,10606,10608,1181:11
5,10602,10603,10605,10624,10623,10622,10621,10620,10619,72,10608,71,1181,269:11
269,234,10608,72,10606,10619,10620,10621,10622,10623,10624,10605,10603,10602,5:11
268,1122,143,145,142,144,116,116,107,144,142,145,143,1122,1171:11
73,10130,10088,179,10602,10603,10605,10624,10623,10622,10621,10620,10608,71,1181:11
234,71,10608,72,10606,10619,10620,10613,10596,10117,10595,10594,10632,10080,10593:11
2,10005,1,10078,100,10066,10131,136,10081,137,139,119,120,138,1184:11
234,71,10608,72,10606,10619,10620,10621,10622,10623,10624,10605,10603,10602,1070:11
10086,10615,10602,10603,10605,10624,10623,10622,10621,10620,10619,72,10608,71,1181:11
10608,72,10606,10619,10620,10621,10622,10623,10624,10605,10603,10602,237,10088,10130:11
234,10608,72,10606,10620,10621,10622,10623,10624,10605,10602,1069,237,73,240:11
10598,10599,1030,10406,10128,10632,10594,10595,10117,10087,10634,10609,10606,10608,1181:11
243,252,10602,10603,10605,10624,10623,10622,10621,10620,10619,10606,10608,71,1181:11
73,10130,10088,10602,10603,10605,10624,10623,10622,10621,10620,10619,10606,10608,1181:11
10142,5,10602,10603,10605,10624,10623,10622,10621,10620,10619,10606,10608,71,1181:11
10618,10619,10620,10621,10622,10624,10605,10603,10602,1069,237,10088,10130,73,240:11
10088,179,10602,10603,10605,10624,10623,10622,10621,10620,10619,10606,72,10608,1181:11
10140,10105,10615,10602,10603,10605,10624,10623,10622,10621,10620,10619,10606,10608,1181:11
10128,1069,10602,10603,10605,10624,10623,10622,10621,10620,10619,10606,72,10608,1181:11
1070,10612,10611,10636,181,10610,1034,10089,10635,1108,10618,10606,10608,71,1181:11
71,10608,72,10606,10634,10597,10087,10117,10595,10594,10632,10080,10593,163,10082:11
10593,10080,10632,10594,10595,10117,10087,10634,10609,10606,72,10608,71,71,1181:11
1014,10602,10603,10605,10624,10623,10622,10621,10620,10619,10606,72,10608,71,1181:11
10108,10080,10632,10594,10595,10117,10087,10633,10597,10634,10609,72,10608,71,1181:11
234,71,10608,72,10634,10597,10633,10087,10117,10595,10594,10632,10080,10593,10108:11
5,10602,10603,10605,10624,10623,10622,10621,10620,10619,10606,10608,71,1181,1181:11
71,10608,72,10606,10634,10087,10117,10595,10594,10632,10080,10593,163,10082,164:11
234,71,10608,72,10606,10619,10620,10621,10622,10624,10605,10603,10600,1070,1014:10
234,71,10608,72,10606,10634,10087,10117,10595,10594,10632,10593,163,10082,10082:10
1015,1016,1014,10602,10603,10605,10624,10623,10622,10621,10620,10619,10608,71,1181:10
234,10608,10606,10619,10620,10621,10622,10623,10624,10605,10603,10602,10629,10615,10086:10
10082,10593,10080,10602,10603,10605,10624,10623,10622,10621,10620,10619,10606,10608,1181:10
1164,2,10628,1031,10108,10130,10088,10602,10603,10605,10624,10623,10622,10621,10620:10
179,10602,10603,10605,10624,10623,10622,10621,10620,10619,10606,72,10608,71,1181:10
1108,10635,10089,10089,1034,10610,10636,10617,10595,10594,10632,10080,10593,163,10082:10
234,71,10608,72,10619,10620,10622,10623,10624,10605,10603,10602,1014,1016,1015:10
73,10088,179,10602,10603,10605,10624,10623,10622,10621,10620,72,10608,71,1181:10
10605,10624,10623,10622,10621,181,10620,10033,10619,10038,10606,72,10608,71,1181:10
10612,10612,10611,10636,10610,1034,10089,10635,1108,10618,10606,72,10608,71,1181:10
1108,10635,10089,1034,10610,10636,10617,10595,10594,10632,10080,10593,163,10082,164:10
10618,10634,10087,10117,10595,10594,10632,10632,10594,10595,10117,10087,10634,10609,10618:10
1069,10602,10603,10605,10624,10623,10622,10621,10620,10619,10606,10608,71,1181,269:10
10602,10603,10605,10624,10623,10622,10621,10613,10621,10622,10623,10624,10605,10603,10602:10
10612,10611,10636,10610,1034,10089,10635,1108,10618,10635,10089,1034,10610,10636,10611:10
71,10608,72,10606,10619,10620,10621,10622,10623,10624,10605,10603,10602,237,10088:10
10057,10056,5,10602,10603,10605,10624,10623,10622,10621,10620,10606,10608,71,1181:10
234,10608,72,10606,10619,10620,10621,10622,10623,10624,10605,10603,10600,10629,10615:10
247,10602,10603,10605,10624,10623,10622,10621,10620,10619,10606,72,10608,71,1181:10
102,91,1056,10064,10078,10090,93,145,145,142,144,97,100,10066,10131:10
234,71,10618,10634,10597,10633,10087,10117,10595,10594,10632,10080,10593,163,10082:10
234,71,10608,72,10606,10619,10620,10621,10621,10620,10619,10606,72,10608,1181:10
1164,1,2,266,10082,10593,10080,10632,10594,10595,10117,10087,10634,10609,10618:10
234,10608,10619,10620,10621,10622,10623,10624,10605,10603,10602,10615,10086,10105,10118:10
10088,1069,179,10602,10603,10605,10624,10623,10622,10621,10620,10619,10606,10608,1181:10
234,71,10608,72,10606,10620,10621,10622,10623,10624,10605,10602,1069,237,73:10
264,10082,10593,10080,10632,10594,10595,10117,10087,10634,10609,72,10608,71,1181:10
10082,10593,10080,10632,10594,10595,10117,10087,10633,10597,10634,10609,72,71,1181:10
10598,10599,10406,10128,10632,10594,10595,10117,10087,10634,10609,72,10608,71,1181:10
10612,10611,10636,10610,1034,10089,181,10635,1108,10618,10606,72,10608,71,1181:10
10088,1069,10602,10603,10605,10624,10623,10622,10621,10620,10619,72,10608,71,1181:10
234,71,10608,10606,10619,10620,10621,10622,10624,10605,10603,10602,1069,1070,10629:10
73,10128,179,10632,10594,10595,10117,10087,10634,10609,10606,72,10608,71,1181:10
5,10602,10603,10605,10624,10623,10622,10621,10620,10619,10606,72,10608,1181,269:10
234,10608,72,10606,10634,10597,10633,10087,10595,10594,10632,10080,10593,163,10082:10
234,71,10608,72,10606,10619,10620,10621,10622,10623,10624,10605,10602,237,240:10
1070,10612,10611,10636,10610,181,1034,10089,10635,1108,10618,10606,10608,71,1181:10
234,71,10608,10606,10620,10621,10622,10623,10624,10605,10602,1069,237,10088,10130:10
1164,2,10108,2,10005,1,93,11,1164,2,10108,2,10005,1,93:10
1030,10128,10632,10594,10595,10117,10087,10633,10597,10634,10609,10606,10608,71,1181:10
234,71,10608,10606,10619,10620,10621,10622,10623,10624,10605,10603,10602,10056,10057:10
1108,10635,10089,1034,10610,10636,10624,10605,10603,10602,237,10088,10130,73,240:10
10618,10635,10089,1034,10610,10636,10611,10612,10611,10636,10610,1034,10089,10635,1108:10
234,71,10608,72,10606,10634,10597,10633,10117,10595,10594,10632,10080,10593,10082:10
71,10608,72,10606,10619,10620,10621,10622,10624,10605,10603,10602,1069,237,10088:10
10621,10622,10623,10624,10605,10603,10602,1069,10602,10603,10605,10624,10623,10622,10621:10
10606,10619,10620,10621,10622,10624,10605,10603,10602,1069,237,10088,10130,73,240:10
228,10620,10621,10622,10623,10624,10605,10603,10602,1069,237,10088,10130,73,240:10
10130,10088,179,1069,10602,10603,10605,10624,10623,10622,10621,10620,10606,10608,1181:10
10608,10606,10619,10620,10621,10622,10624,10605,10603,10602,1069,237,10088,10130,240:10
234,71,10608,72,10606,10619,10620,10621,10622,10623,10624,10605,10603,10602,10629:10
1070,10612,10611,10636,10610,1034,181,10089,10635,1108,10618,10606,10608,71,1181:10
1015,1016,10602,10603,10605,10624,10623,10622,10621,10620,10619,72,10608,71,1181:10
10093,10093,10098,10093,10093,10098,10093,10093,10098,10093,10093,10098,10093,10093,10098:10
95,1164,2,10628,10108,10088,1069,10602,10603,10605,10624,10623,10622,10621,10620:10
234,71,10608,10606,10619,10620,10621,10622,10624,10605,10603,10602,1069,5,53:10
10406,10128,10632,10594,10595,10117,10087,10634,10609,10606,72,10608,71,71,1181:10
234,10608,72,10619,10620,10621,10622,10623,10624,10605,10603,10602,10615,10086,10105:10
234,71,10608,72,10606,10634,10597,10633,10117,10595,10594,10080,10593,163,10082:9
234,71,10608,10619,10620,10613,10596,10117,10595,10594,10632,10080,10593,163,10082:9
10611,10636,10610,1034,10089,10635,1108,10618,10635,10089,1034,10610,10636,10611,10612:9
10097,10095,230,10096,10096,230,10097,10097,10095,230,10096,10096,230,10095,10097:9
1070,10612,10611,181,10636,10610,1034,10089,10635,1108,10618,10606,72,10608,1181:9
1164,1,10072,243,252,10595,10117,10087,10634,10609,10606,72,10608,71,1181:9
10082,10593,10080,10632,10594,10595,10117,10087,10633,10597,10634,10606,72,10608,1181:9
234,71,10608,72,10606,10619,10033,10620,10621,10622,10623,10624,10605,10603,10600:9
234,10608,10606,10619,10620,10621,10622,10623,10624,10605,10603,10602,1069,237,10088:9
234,10608,72,10606,10619,10620,10613,10596,10117,10595,10594,10632,10080,10593,163:9
234,10608,10606,10634,10597,10633,10117,10595,10594,10632,10080,10593,163,10082,164:9
234,71,10608,72,10606,10634,10597,10633,10087,10117,10595,10594,10632,10593,10406:9
10085,1030,10406,10128,10632,10594,10595,10117,10087,10634,10609,10606,10608,71,1181:9
234,71,10608,10634,10087,10117,10595,10594,10632,10080,10593,163,10082,10070,173:9
5,10602,10603,10605,10624,10623,10622,10621,10620,10619,72,10608,71,71,1181:9
160,10070,10082,10593,10080,10632,10594,10595,10117,10087,10634,10609,10606,10608,1181:9
234,10608,10606,10634,10087,10117,10595,10594,10632,10080,10593,10108,2,10005,1:9
234,71,10608,10606,10619,10620,10621,10622,10623,10624,10605,10603,10602,5,274:9
1070,10612,10611,10636,10610,1034,181,10089,10635,1108,10618,10606,72,10608,1181:9
10068,1018,10126,160,10070,172,10082,10593,10080,10632,10594,10625,10603,10600,10612:9
10612,10611,10636,10610,1034,10089,10635,1108,10618,10606,72,10608,71,1181,1181:9
234,10608,72,10606,10619,10620,10621,10622,10623,10624,10605,10603,10602,237,240:9
10140,10086,10615,10602,10603,10605,10624,10623,10622,10621,10620,10619,72,10608,1181:9
234,71,10608,72,10606,10620,10621,10622,10623,10624,10605,10602,1069,1070,10615:9
10600,1070,10602,10603,10605,10624,10623,10622,10621,10620,10619,10606,72,10608,1181:9
234,71,10608,10606,10619,10620,10621,10622,10623,10624,10605,10603,10602,5,53:9
84,92,1055,1057,10099,10092,91,1056,10064,10078,10090,93,93,108,115:9
1164,1,2,1079,1080,1078,1076,1075,1075,1076,1078,10628,10005,1,93:9
10620,10621,10622,10623,10624,10605,10603,10602,1069,237,10088,10130,73,275,10075:9
10621,10622,10623,10624,10605,10603,10602,237,10088,10130,73,275,238,254,236:9
10127,83,92,1057,10099,10092,91,1056,10064,10078,10090,93,93,108,115:9
234,71,10608,10606,10619,10620,10621,10622,10624,10605,10603,10602,1069,10073,1167:9
10612,181,10611,10636,10610,1034,10089,10635,1108,10618,10606,72,10608,71,1181:9
234,71,10608,72,10606,10620,10621,10622,10623,10624,10605,10603,10602,1069,1070:9
234,71,10608,72,10619,10620,10621,10622,10623,10624,10605,10603,10602,10615,10086:9
270,1173,156,10568,10122,59,10104,10068,1018,10126,160,10070,172,10071,1107:9
1030,10406,10128,10632,10594,10595,10117,10087,10633,10597,10634,10609,10606,10608,1181:9
10145,1166,1015,1016,1074,1077,1080,1080,1079,1077,1074,1016,1015,1166,10145:9
234,71,10608,72,10606,10619,10620,10613,10596,10117,10595,10594,10632,10593,163:9
1069,10602,10603,10605,10624,10623,10622,10621,10620,10619,10606,72,10608,1181,269:9
234,71,10608,10606,10634,10597,10633,10087,10117,10595,10594,10632,10080,10593,163:9
82,5,10602,10603,10605,10624,10623,10622,10621,10620,10619,10606,10608,71,1181:9
234,71,10608,72,10634,10597,10633,10087,10117,10595,10594,10632,10080,10593,10626:9
269,234,71,10608,72,10606,10619,10620,10621,10622,10623,10624,10605,10602,10616:9
10620,10621,10622,10623,10624,10605,10603,10602,1069,237,10088,10130,73,275,1026:9
10591,10082,10593,10080,10632,10117,10087,10633,10597,10634,10606,72,10608,71,1181:9
10128,10080,10632,10594,10595,10117,10087,10633,10597,10634,10609,10606,72,10608,1181:9
265,1066,1067,1068,1073,78,78,1077,1074,1016,1073,1068,1067,1066,10002:9
234,10608,10606,10619,10620,10621,10622,10623,10624,10605,10603,10602,237,10088,240:9
85,84,92,1055,1057,10099,10092,91,1056,10064,10078,10090,93,1164,1:9
10089,1034,10610,10636,10611,1070,181,10602,10603,10605,10624,10623,10622,10621,10620:9
269,234,71,10608,72,10619,10620,10621,10622,10623,10624,10605,10603,10602,10616:9
1033,179,1069,10602,10605,10624,10623,10622,10621,10620,10606,72,10608,71,1181:9
10108,10080,10632,10594,10595,10117,10087,10633,10597,10634,10609,10606,72,10608,1181:9
269,234,10608,72,10606,10619,10620,10621,10622,10624,10605,10603,10602,1069,237:9
132,1177,1177,127,132,132,1177,1177,127,132,132,1177,1177,127,132:9
10621,10622,10624,10605,10603,10602,1069,237,10088,10130,73,275,238,254,236:9
234,71,10608,10619,10620,10621,10622,10623,10624,10605,10603,10602,1014,1016,1015:9
10613,10596,10117,10595,10594,10632,10080,10593,163,10082,10070,10126,1018,172,172:9
10133,1067,1068,1073,1016,1074,1077,1079,1079,1077,1074,1016,1073,1068,1067:9
10088,10602,10603,10605,10624,10623,10622,10621,10620,10033,10619,10038,10606,10608,1181:9
234,10608,72,10606,10619,10620,10621,10622,10623,10624,10605,10602,10629,10615,10086:9
234,71,10608,72,10606,10634,10597,10633,10117,10595,10594,10632,10080,10593,10406:9
234,71,10608,72,10619,10620,10622,10623,10624,10605,10603,10602,5,10056,10057:9
1033,10088,179,10602,10603,10605,10624,10623,10622,10621,10620,10619,10606,10608,1181:9
10405,10085,10406,10128,10632,10594,10595,10117,10087,10634,10609,72,10608,71,1181:9
10088,179,1069,10602,10605,10624,10623,10622,10621,10620,10606,72,10608,71,1181:9
234,10608,72,10606,10619,10620,10621,10622,10624,10605,10603,10602,1069,5,274:9
243,252,10602,10603,10605,10624,10623,10622,10621,10620,10619,10606,72,10608,1181:9
239,10602,10603,10605,10624,10623,10622,10621,10620,10619,10606,72,10608,71,1181:9
71,10608,72,10634,10597,10633,10087,10117,10595,10594,10632,10080,10593,163,10082:9
234,71,10608,10606,10634,10087,10117,10595,10594,10632,10080,10406,1030,10085,10058:9
10082,10593,10080,10632,10594,10595,10623,10622,10621,10620,10619,72,10608,71,1181:9
10598,10599,1030,10128,10632,10594,10595,10117,10087,10634,10609,10606,10608,71,1181:9
10608,72,10606,10634,10087,10117,10595,10594,10632,10080,10593,163,10082,10070,173:9
92,1055,1057,10099,10092,91,1056,10064,10078,91,10092,10099,1057,1055,92:9
234,71,10608,72,10606,10620,10621,10622,10623,10624,10605,10602,1069,5,274:9
234,71,10608,10606,10620,10613,10596,10117,10595,10594,10632,10080,10593,163,10082:9
269,234,71,10608,72,10619,10620,10621,10622,10623,10624,10605,10603,10602,5:9
234,71,10608,72,10634,10087,10117,10595,10594,10632,10080,10593,163,10082,10123:9
520,581,10084,10127,10091,97,1164,1037,1037,10005,1,93,97,10091,584:8
92,1055,1057,10099,10092,91,1056,10064,10064,1056,91,10092,10099,1057,92:8
10088,10602,10603,10605,10624,10623,10622,10621,10620,10619,10606,10608,71,71,1181:8
252,10626,10108,161,10592,10070,10126,1018,10068,1018,10126,160,10070,10082,252:8
234,10608,72,10606,10619,10620,10621,10622,10623,10624,10605,10603,10600,10612,10637:8
10621,10622,10623,10624,10605,10603,10602,1069,237,10088,10130,73,275,238,254:8
234,71,10608,72,10634,10087,10117,10595,10594,10632,10080,10593,163,10082,10082:8
264,10082,10593,10080,10632,10594,10595,10117,10087,10634,10609,10606,72,10608,1181:8
10082,10593,10080,10632,10594,10117,10087,10633,10597,10634,10609,10606,72,10608,1181:8
10131,92,1055,1057,10099,10092,91,1056,10064,10078,10090,93,93,108,115:8
10410,5,10602,10603,10605,10624,10623,10622,10621,10620,10606,72,10608,71,1181:8
234,10608,72,10606,10619,10620,10621,10622,10624,10605,10603,10602,1069,5,5:8
1066,1067,1068,1073,1074,1077,1079,1079,1077,1074,1073,1068,1067,1066,139:8
234,71,10608,72,10606,10634,10087,10117,10595,10594,10632,10080,10408,10114,10071:8
10057,10056,10602,10603,10605,10624,10623,10622,10621,10620,10606,72,10608,71,1181:8
10593,10632,10594,10595,10117,10087,10633,10597,10634,10609,10606,72,10608,71,1181:8
10602,10602,10603,10605,10624,10623,10622,10621,10620,10619,10606,72,10608,71,1181:8
234,10608,72,10606,10619,10620,10621,10622,10623,10624,10605,10603,10602,5,274:8
10406,10128,10632,10594,10595,10117,10087,10633,10597,10634,10609,10606,72,10608,71:8
10128,10128,10632,10594,10595,10117,10087,10633,10597,10634,10609,10606,10608,71,1181:8
234,10608,72,10619,10620,10621,10622,10623,10624,10605,10603,10602,5,10056,10057:8
95,1164,1,2,10108,10088,1069,10602,10603,10605,10624,10623,10622,10621,10620:8
10105,10086,10615,10602,10603,10605,10624,10623,10622,10621,10620,10619,72,10608,1181:8
234,10608,72,10606,10634,10087,10117,10595,10594,10632,10593,163,10082,10070,173:8
234,71,10608,72,10606,10619,10087,10117,10595,10594,10632,10080,10593,163,10082:8
234,71,10608,10606,10619,10620,10621,10622,10623,10624,10605,10602,237,73,240:8
234,71,10608,72,10606,10634,10087,10117,10595,10625,10602,1069,5,10056,10057:8
163,10082,10082,10593,10080,10632,10594,10595,10117,10087,10633,10597,10634,10609,10618:8
10608,10606,10619,10620,10621,10622,10623,10624,10605,10603,10602,1069,237,10088,10130:8
10603,10605,10624,10623,10622,10621,10620,10619,10038,10606,72,10608,71,1181,269:8
73,179,10602,10603,10605,10624,10623,10622,10621,10620,10619,72,10608,71,1181:8
234,71,10608,72,10606,10619,10620,10621,10622,10623,10624,10605,10602,1069,1070:8
234,71,10608,72,10606,10619,10620,10621,10622,10623,10624,10605,10603,10602,10602:8
234,10608,72,10619,10620,10621,10622,10623,10624,10605,10603,10602,1069,237,10088:8
10597,10633,10087,10117,10595,10594,10632,10080,10593,163,10082,10070,172,172,10126:8
10603,10625,10594,10632,10080,10593,163,10082,10082,10593,10080,10632,10594,10625,10603:8
10086,10615,10602,10603,10605,10624,10623,10622,10621,10620,10619,10606,72,10608,1181:8
1035,1034,10610,10636,10624,10605,10603,10602,1069,237,10088,10130,73,275,1026:8
10082,10593,10080,10632,10594,10625,10603,10605,10624,10623,10622,10621,10620,10619,10618:8
10064,91,10092,10099,1057,1055,92,10131,92,1057,10099,10092,91,1056,10064:8
10617,10595,10594,10632,10080,10593,163,10082,10070,10126,1018,10104,59,10122,10568:8
234,71,10608,10634,10597,10633,10117,10595,10594,10632,10080,10593,163,10082,164:8
71,10608,72,10606,10619,10620,10621,10622,10624,10605,10603,10602,1069,10056,10057:8
10130,10088,1069,10602,10603,10605,10624,10623,10622,10621,10620,10619,10606,10608,71:8
10405,10085,1030,10128,10632,10594,10595,10117,10087,10634,10609,10606,10608,71,1181:8
73,10602,10603,10605,10624,10623,10622,10621,10620,10619,10606,72,10608,71,1181:8
1070,10602,10603,10605,10624,10623,10622,10621,10620,10606,72,10608,71,71,1181:8
1031,10108,10080,10632,10594,10595,10117,10087,10633,10597,10634,10609,10608,71,1181:8
234,71,10608,10606,10038,10619,10620,10621,10622,10623,10624,10605,10603,10602,1069:8
234,71,10608,72,10606,10619,10620,10621,10622,10623,10624,10605,10603,10602,53:8
10082,10593,10080,10632,10594,10595,10117,10087,10633,10597,10609,10606,72,10608,1181:8
73,10088,179,1069,10602,10605,10624,10623,10622,10621,10620,10606,72,10608,1181:8
10082,10593,10080,10632,10594,10595,10623,10622,10621,10620,10619,10606,10608,71,1181:8
1122,143,145,142,144,1115,1114,1121,10079,1115,144,142,145,143,1122:8
234,71,10608,72,10606,10620,10621,10622,10623,10624,10605,10603,10602,1069,237:8
10568,10122,59,10104,10068,1018,10126,160,10070,10070,10126,1018,10104,10122,10568:8
265,1066,1067,1068,1073,79,78,10116,1077,1074,1073,1068,1067,1066,10002:8
100,10066,1001,1003,1005,1006,1005,1004,1003,1001,10066,102,91,1056,10064:8
73,10088,179,10602,10603,10605,10624,10623,10622,10621,10620,10619,10608,71,1181:8
234,71,10608,72,10606,10619,10620,10621,10622,10623,10624,10605,10603,10600,10612:8
73,10088,1069,10602,10603,10605,10624,10623,10622,10621,10620,10619,10606,10608,1181:8
10612,10611,10636,10610,1034,10089,10635,1108,10618,10606,72,10608,71,1181,269:8
234,71,10608,72,10619,10620,10621,10622,10623,10624,10605,10603,10602,237,240:8
234,10608,10606,10620,10621,10622,10623,10624,10605,10603,10602,1069,237,10088,10130:8
10013,10014,248,10129,1041,10103,87,139,137,10081,136,10084,10127,10091,97:8
10602,10603,10605,10624,10623,10622,10621,10620,10621,10622,10624,10605,10603,10602,1069:8
10082,10593,10080,10632,10594,10595,10117,10117,10087,10634,10609,10606,72,10608,1181:8
234,71,10608,72,10606,10634,10597,10087,10117,10595,10594,10632,10593,163,10082:8
10602,10603,10605,10624,10623,10622,10621,10621,10622,10623,10624,10605,10603,10602,1069:8
234,71,10608,72,10620,10622,10623,10624,10605,10603,1069,237,10088,10130,240:8
234,71,72,10606,10619,10620,10621,10622,10623,10624,10605,10603,10602,1069,1070:8
10064,91,10092,10099,1057,92,10131,92,1055,1057,10099,10092,91,1056,10064:8
10082,10593,10632,10594,10595,10117,10087,10633,10597,10634,10609,72,10608,71,1181:8
234,71,10608,72,10606,10634,10087,10117,10595,10594,10632,10080,10593,10626,240:8
266,10082,10593,10080,10632,10594,10595,10117,10087,10634,10609,10606,72,10608,71:8
234,10608,72,10606,10620,10621,10622,10623,10624,10605,10602,1069,237,10088,10130:8
234,234,10608,72,10606,10634,10087,10117,10595,10594,10632,10080,10593,163,10082:8
92,1055,1057,10099,10092,91,1056,10064,1056,91,10092,10099,1057,1055,92:8
10130,10088,10602,10603,10605,10624,10623,10622,10621,10620,10619,10038,10606,72,10608:8
100,10066,10131,138,10107,1048,1184,231,10107,138,10131,102,91,1056,10064:8
10140,10615,1070,10602,10603,10605,10624,10623,10622,10621,10620,10619,10606,10608,1181:8
234,71,10608,72,10606,10619,10620,10613,10596,10117,10595,10594,10632,163,10082:8
85,84,92,1057,10099,10092,91,1056,10064,10078,10090,93,93,108,115:8
1069,10602,10603,10605,10624,10623,10622,10621,10620,10606,72,10608,71,71,1181:8
10602,10603,10605,10624,10623,10622,10621,10621,10622,10623,10624,10605,10603,10602,5:8
234,10608,72,10606,10620,10622,10623,10624,10605,10603,10602,1069,5,10056,10057:8
10620,10621,10622,10623,10624,10605,10603,10602,1069,1070,10629,10615,10086,10105,10118:8
1070,10612,181,10611,10636,10610,10089,10635,1108,10618,10606,72,10608,71,1181:8
269,234,71,10608,72,10606,10620,10621,10622,10623,10624,10605,10602,1069,237:8
10087,10117,10595,10594,10632,163,10082,10082,10593,10080,10632,10594,10595,10117,10087:8
234,10608,10619,10620,10621,10622,10623,10624,10605,10603,10602,1069,237,10088,10130:8
10087,10117,10595,10594,10632,10080,10593,10626,10406,10080,10632,10594,10595,10117,10087:8
234,10608,72,10606,10038,10619,10620,10621,10622,10623,10624,10605,10603,10602,1069:8
10082,10080,10632,10594,10595,10117,10087,10633,10597,10634,10609,10606,72,10608,1181:8
10082,10080,10632,10594,10595,10117,10087,10633,10597,10634,10609,10606,10608,71,1181:8
10080,10632,10594,10595,10117,10087,10633,10597,10634,10609,10606,10608,71,71,1181:8
234,10608,72,10606,10634,10597,10633,10087,10117,10595,10594,10080,10593,163,10082:8
10105,10086,10615,10602,10603,10605,10624,10623,10622,10621,10620,10619,10608,71,1181:8
10082,10593,10080,10632,10594,10595,10117,10087,10634,10609,10606,10608,71,1181,387:8
10406,10406,10128,10632,10594,10595,10117,10087,10634,10609,10606,72,10608,71,1181:8
234,10608,10606,10620,10622,10623,10624,10605,10603,10602,1069,237,10088,10130,240:8
10620,10613,10596,10117,10595,10594,10632,10080,10593,163,10082,10070,172,172,10126:8
1066,1067,1068,1073,1074,1077,1079,10414,1077,1074,1073,1068,1067,1066,139:8
10130,10088,10602,10603,10605,10624,10623,10622,10621,10620,10033,10619,10038,10606,10608:8
10057,10056,5,10602,10603,10605,10624,10623,10622,10621,10620,10619,10606,10608,71:8
237,1069,10602,10603,10605,10624,10623,10622,10621,10620,10619,10606,10608,71,1181:8
10082,10082,10593,10080,10632,10594,10595,10117,10087,10634,10609,10606,10608,71,1181:8
239,73,179,1069,10602,10605,10624,10623,10622,10621,10620,10606,72,10608,1181:8
234,71,10608,10634,10087,10117,10595,10594,10632,10080,10593,163,10082,10070,10126:8
10406,10128,10594,10595,10117,10087,10633,10597,10634,10609,10606,72,10608,71,1181:7
